phase	fixture_id	pair	direct_digest	observed_digest	status
inverse	S02-radial-oklch	radial/oklch	c5445ecd5d50cddb4b7db1bf0f62eb5cf423a1442aa8e8832c77acf0be70a28c	c5445ecd5d50cddb4b7db1bf0f62eb5cf423a1442aa8e8832c77acf0be70a28c	Preserved
inverse	S03-linear-hsl	linear/hsl	eb8daa3cfb8635324f78d0f8c56fd8a346373f148142614e33e81df13ceeeecb	eb8daa3cfb8635324f78d0f8c56fd8a346373f148142614e33e81df13ceeeecb	Preserved
inverse	S03-linear-hsv	linear/hsv	b54f213dfee1a0eea1a14925598f2f75f14b5de9f935236dd829af9113a417b8	b54f213dfee1a0eea1a14925598f2f75f14b5de9f935236dd829af9113a417b8	Preserved
inverse	S03-linear-luma	linear/luma	8f55054380bffa66147b44db055d230237b99b0b54b1a9fafd793d431dbe8bbc	8f55054380bffa66147b44db055d230237b99b0b54b1a9fafd793d431dbe8bbc	Preserved
inverse	S03-linear-oklch	linear/oklch	01105d76c90c416da06ead7b1399fa8654150d9181d46ebac4fdf4a56bd683f9	01105d76c90c416da06ead7b1399fa8654150d9181d46ebac4fdf4a56bd683f9	Preserved
inverse	S03-radial-hsl	radial/hsl	eb8daa3cfb8635324f78d0f8c56fd8a346373f148142614e33e81df13ceeeecb	eb8daa3cfb8635324f78d0f8c56fd8a346373f148142614e33e81df13ceeeecb	Preserved
inverse	S03-radial-hsv	radial/hsv	b54f213dfee1a0eea1a14925598f2f75f14b5de9f935236dd829af9113a417b8	b54f213dfee1a0eea1a14925598f2f75f14b5de9f935236dd829af9113a417b8	Preserved
inverse	S03-radial-luma	radial/luma	8f55054380bffa66147b44db055d230237b99b0b54b1a9fafd793d431dbe8bbc	8f55054380bffa66147b44db055d230237b99b0b54b1a9fafd793d431dbe8bbc	Preserved
inverse	S03-radial-oklch	radial/oklch	01105d76c90c416da06ead7b1399fa8654150d9181d46ebac4fdf4a56bd683f9	01105d76c90c416da06ead7b1399fa8654150d9181d46ebac4fdf4a56bd683f9	Preserved
inverse	S04-linear-hsl	linear/hsl	fa8f9d28d86dd4257d84242ef3d0a6c4ab9fdf01bcbe546fd94e7895ed48664f	fa8f9d28d86dd4257d84242ef3d0a6c4ab9fdf01bcbe546fd94e7895ed48664f	Preserved
inverse	S04-linear-hsv	linear/hsv	07a1a46e39e13997c9f3f2e7b50dfeec25aa9068a4aa6d712510a4db32a606b8	07a1a46e39e13997c9f3f2e7b50dfeec25aa9068a4aa6d712510a4db32a606b8	Preserved
inverse	S04-linear-luma	linear/luma	14c8671fee2db702267b874fb3f62bb4b8d8b7320856cc842f3b14aaa86e3951	14c8671fee2db702267b874fb3f62bb4b8d8b7320856cc842f3b14aaa86e3951	Preserved
inverse	S04-linear-oklch	linear/oklch	46251f02c50d456511dc0e1f7aa73da8fb59008b8e7e3118a30f5fc65458a078	46251f02c50d456511dc0e1f7aa73da8fb59008b8e7e3118a30f5fc65458a078	Preserved
inverse	S04-radial-hsl	radial/hsl	fa8f9d28d86dd4257d84242ef3d0a6c4ab9fdf01bcbe546fd94e7895ed48664f	fa8f9d28d86dd4257d84242ef3d0a6c4ab9fdf01bcbe546fd94e7895ed48664f	Preserved
inverse	S04-radial-hsv	radial/hsv	07a1a46e39e13997c9f3f2e7b50dfeec25aa9068a4aa6d712510a4db32a606b8	07a1a46e39e13997c9f3f2e7b50dfeec25aa9068a4aa6d712510a4db32a606b8	Preserved
inverse	S04-radial-luma	radial/luma	14c8671fee2db702267b874fb3f62bb4b8d8b7320856cc842f3b14aaa86e3951	14c8671fee2db702267b874fb3f62bb4b8d8b7320856cc842f3b14aaa86e3951	Preserved
inverse	S04-radial-oklch	radial/oklch	46251f02c50d456511dc0e1f7aa73da8fb59008b8e7e3118a30f5fc65458a078	46251f02c50d456511dc0e1f7aa73da8fb59008b8e7e3118a30f5fc65458a078	Preserved
inverse	S05-linear-hsl	linear/hsl	180830194a60e487d6f0650968afead59441f746f714528038c8c8ce4c51f12c	180830194a60e487d6f0650968afead59441f746f714528038c8c8ce4c51f12c	Preserved
inverse	S05-linear-hsv	linear/hsv	e0a179efe6c927c0d913cd69c42a5a2697a2fd7e7c5d6fccd6f11c9f107fb48f	e0a179efe6c927c0d913cd69c42a5a2697a2fd7e7c5d6fccd6f11c9f107fb48f	Preserved
inverse	S05-linear-luma	linear/luma	4f41333e579f379ed3449a6f43e3e1e5289f400b3140e77b7574bac569ff136c	4f41333e579f379ed3449a6f43e3e1e5289f400b3140e77b7574bac569ff136c	Preserved
inverse	S05-linear-oklch	linear/oklch	56cd98e6a5b896ab85d51dbfee082924fc642a3c14ff9ed0ed2f98761b7b0da2	56cd98e6a5b896ab85d51dbfee082924fc642a3c14ff9ed0ed2f98761b7b0da2	Preserved
inverse	S05-radial-hsl	radial/hsl	180830194a60e487d6f0650968afead59441f746f714528038c8c8ce4c51f12c	180830194a60e487d6f0650968afead59441f746f714528038c8c8ce4c51f12c	Preserved
inverse	S05-radial-hsv	radial/hsv	e0a179efe6c927c0d913cd69c42a5a2697a2fd7e7c5d6fccd6f11c9f107fb48f	e0a179efe6c927c0d913cd69c42a5a2697a2fd7e7c5d6fccd6f11c9f107fb48f	Preserved
inverse	S05-radial-luma	radial/luma	4f41333e579f379ed3449a6f43e3e1e5289f400b3140e77b7574bac569ff136c	4f41333e579f379ed3449a6f43e3e1e5289f400b3140e77b7574bac569ff136c	Preserved
inverse	S05-radial-oklch	radial/oklch	56cd98e6a5b896ab85d51dbfee082924fc642a3c14ff9ed0ed2f98761b7b0da2	56cd98e6a5b896ab85d51dbfee082924fc642a3c14ff9ed0ed2f98761b7b0da2	Preserved
inverse	S06-linear-hsl	linear/hsl	ac6fac98fcbfa6604e1aca6aed7e7284bc4e8950454734047d49c8a25dfd8a7e	ac6fac98fcbfa6604e1aca6aed7e7284bc4e8950454734047d49c8a25dfd8a7e	Preserved
inverse	S06-linear-hsv	linear/hsv	4d3c91b31342dd2a7c7852a24c76f0c3ac37c0116082d344217c3feafd92f07d	4d3c91b31342dd2a7c7852a24c76f0c3ac37c0116082d344217c3feafd92f07d	Preserved
inverse	S06-linear-luma	linear/luma	cea41bbaf08b73610386722ac5af8708434fa8b3bf07357db92477a142bb3307	cea41bbaf08b73610386722ac5af8708434fa8b3bf07357db92477a142bb3307	Preserved
inverse	S06-linear-oklch	linear/oklch	5245bd78eb80f5ebae82fc3ea5d389005b7319d2b1cb0d6ade8413805c36f6ea	5245bd78eb80f5ebae82fc3ea5d389005b7319d2b1cb0d6ade8413805c36f6ea	Preserved
inverse	S06-radial-hsl	radial/hsl	ac6fac98fcbfa6604e1aca6aed7e7284bc4e8950454734047d49c8a25dfd8a7e	ac6fac98fcbfa6604e1aca6aed7e7284bc4e8950454734047d49c8a25dfd8a7e	Preserved
inverse	S06-radial-hsv	radial/hsv	4d3c91b31342dd2a7c7852a24c76f0c3ac37c0116082d344217c3feafd92f07d	4d3c91b31342dd2a7c7852a24c76f0c3ac37c0116082d344217c3feafd92f07d	Preserved
inverse	S06-radial-luma	radial/luma	cea41bbaf08b73610386722ac5af8708434fa8b3bf07357db92477a142bb3307	cea41bbaf08b73610386722ac5af8708434fa8b3bf07357db92477a142bb3307	Preserved
inverse	S06-radial-oklch	radial/oklch	5245bd78eb80f5ebae82fc3ea5d389005b7319d2b1cb0d6ade8413805c36f6ea	5245bd78eb80f5ebae82fc3ea5d389005b7319d2b1cb0d6ade8413805c36f6ea	Preserved
inverse	S07-linear-hsl	linear/hsl	4219c25bbad1bc6c8c13213ab0c25900d1189103f2303a63fd727e3c7260cd65	4219c25bbad1bc6c8c13213ab0c25900d1189103f2303a63fd727e3c7260cd65	Preserved
inverse	S07-linear-hsv	linear/hsv	b77d1c233c45f3c6cb4a8d30fec0428c0e23ee220fa63b781647b62852104b82	b77d1c233c45f3c6cb4a8d30fec0428c0e23ee220fa63b781647b62852104b82	Preserved
inverse	S07-linear-luma	linear/luma	e52159dba9449feeca3c0e5c0c993dfe2c8968610eb98b18cf23daf4a675f1c2	e52159dba9449feeca3c0e5c0c993dfe2c8968610eb98b18cf23daf4a675f1c2	Preserved
inverse	S07-linear-oklch	linear/oklch	bfe8d6b8d6429eb7e5391ea36ba5138c7e3326142cc69f811d037a8cdf6cf9b5	bfe8d6b8d6429eb7e5391ea36ba5138c7e3326142cc69f811d037a8cdf6cf9b5	Preserved
inverse	S07-radial-hsl	radial/hsl	4219c25bbad1bc6c8c13213ab0c25900d1189103f2303a63fd727e3c7260cd65	4219c25bbad1bc6c8c13213ab0c25900d1189103f2303a63fd727e3c7260cd65	Preserved
inverse	S07-radial-hsv	radial/hsv	b77d1c233c45f3c6cb4a8d30fec0428c0e23ee220fa63b781647b62852104b82	b77d1c233c45f3c6cb4a8d30fec0428c0e23ee220fa63b781647b62852104b82	Preserved
inverse	S07-radial-luma	radial/luma	e52159dba9449feeca3c0e5c0c993dfe2c8968610eb98b18cf23daf4a675f1c2	e52159dba9449feeca3c0e5c0c993dfe2c8968610eb98b18cf23daf4a675f1c2	Preserved
inverse	S07-radial-oklch	radial/oklch	bfe8d6b8d6429eb7e5391ea36ba5138c7e3326142cc69f811d037a8cdf6cf9b5	bfe8d6b8d6429eb7e5391ea36ba5138c7e3326142cc69f811d037a8cdf6cf9b5	Preserved
inverse	S08-linear-hsl	linear/hsl	39d504794a6d0e5a408538e22585fd77306f507986d71d36861a71ed793d8669	39d504794a6d0e5a408538e22585fd77306f507986d71d36861a71ed793d8669	Preserved
inverse	S08-linear-hsv	linear/hsv	0908932cdff8f8bed20dfb38a5ad2d07fdfd0d1c3534d29093c369ac7b3c2669	0908932cdff8f8bed20dfb38a5ad2d07fdfd0d1c3534d29093c369ac7b3c2669	Preserved
inverse	S08-linear-luma	linear/luma	0489b8676e9936347af46464e7b8afaf1cae186765a9a9ebf11f619f7128b4e8	0489b8676e9936347af46464e7b8afaf1cae186765a9a9ebf11f619f7128b4e8	Preserved
inverse	S08-linear-oklch	linear/oklch	8943ba32d65bb99b66c6e47ce313c179b628f5785361f5b364ea4d355836535b	8943ba32d65bb99b66c6e47ce313c179b628f5785361f5b364ea4d355836535b	Preserved
inverse	S08-radial-hsl	radial/hsl	39d504794a6d0e5a408538e22585fd77306f507986d71d36861a71ed793d8669	39d504794a6d0e5a408538e22585fd77306f507986d71d36861a71ed793d8669	Preserved
inverse	S08-radial-hsv	radial/hsv	0908932cdff8f8bed20dfb38a5ad2d07fdfd0d1c3534d29093c369ac7b3c2669	0908932cdff8f8bed20dfb38a5ad2d07fdfd0d1c3534d29093c369ac7b3c2669	Preserved
inverse	S08-radial-luma	radial/luma	0489b8676e9936347af46464e7b8afaf1cae186765a9a9ebf11f619f7128b4e8	0489b8676e9936347af46464e7b8afaf1cae186765a9a9ebf11f619f7128b4e8	Preserved
inverse	S08-radial-oklch	radial/oklch	8943ba32d65bb99b66c6e47ce313c179b628f5785361f5b364ea4d355836535b	8943ba32d65bb99b66c6e47ce313c179b628f5785361f5b364ea4d355836535b	Preserved
inverse	S09-linear-hsl	linear/hsl	afece78bc1433816d34328e7dc39ac891df63008f764bc27ee5006a679966a90	afece78bc1433816d34328e7dc39ac891df63008f764bc27ee5006a679966a90	Preserved
inverse	S09-linear-hsv	linear/hsv	34cfce65531493f6a4c25df7c2834b69673cdb5e20f2b1211aea2dad73a82ef6	34cfce65531493f6a4c25df7c2834b69673cdb5e20f2b1211aea2dad73a82ef6	Preserved
inverse	S09-linear-luma	linear/luma	3988bce713b8b8cc365d022a51ddc004cd18f75f032ca4a31b5fb89f7e97bd52	3988bce713b8b8cc365d022a51ddc004cd18f75f032ca4a31b5fb89f7e97bd52	Preserved
inverse	S09-linear-oklch	linear/oklch	bb1c966b9968f51f18c36ff043cab87296fec54d925e195ea4026e39b1e2a518	bb1c966b9968f51f18c36ff043cab87296fec54d925e195ea4026e39b1e2a518	Preserved
inverse	S09-radial-hsl	radial/hsl	afece78bc1433816d34328e7dc39ac891df63008f764bc27ee5006a679966a90	afece78bc1433816d34328e7dc39ac891df63008f764bc27ee5006a679966a90	Preserved
inverse	S09-radial-hsv	radial/hsv	34cfce65531493f6a4c25df7c2834b69673cdb5e20f2b1211aea2dad73a82ef6	34cfce65531493f6a4c25df7c2834b69673cdb5e20f2b1211aea2dad73a82ef6	Preserved
inverse	S09-radial-luma	radial/luma	3988bce713b8b8cc365d022a51ddc004cd18f75f032ca4a31b5fb89f7e97bd52	3988bce713b8b8cc365d022a51ddc004cd18f75f032ca4a31b5fb89f7e97bd52	Preserved
inverse	S09-radial-oklch	radial/oklch	bb1c966b9968f51f18c36ff043cab87296fec54d925e195ea4026e39b1e2a518	bb1c966b9968f51f18c36ff043cab87296fec54d925e195ea4026e39b1e2a518	Preserved
inverse	S10-linear-hsl	linear/hsl	eedeb52a46a34a2887d1532e7734b8fc567f3fe2b6fe53d0f88ba3c00cb70949	eedeb52a46a34a2887d1532e7734b8fc567f3fe2b6fe53d0f88ba3c00cb70949	Preserved
inverse	S10-linear-hsv	linear/hsv	147ea421bae4b1e5e9d4c2b6ac0b815f420a0c538a06cb63b5b6cf837c02883e	147ea421bae4b1e5e9d4c2b6ac0b815f420a0c538a06cb63b5b6cf837c02883e	Preserved
inverse	S10-linear-luma	linear/luma	f7c625615ba99d43938dafe00da9dabbdabf756d0526275f895c0a055e252fa2	f7c625615ba99d43938dafe00da9dabbdabf756d0526275f895c0a055e252fa2	Preserved
inverse	S10-linear-oklch	linear/oklch	4fd5c7fb5629d8bbfbb730cb755a156e1bde2e2b187f3ae29aa3179b0690474a	4fd5c7fb5629d8bbfbb730cb755a156e1bde2e2b187f3ae29aa3179b0690474a	Preserved
inverse	S10-radial-hsl	radial/hsl	eedeb52a46a34a2887d1532e7734b8fc567f3fe2b6fe53d0f88ba3c00cb70949	eedeb52a46a34a2887d1532e7734b8fc567f3fe2b6fe53d0f88ba3c00cb70949	Preserved
inverse	S10-radial-hsv	radial/hsv	147ea421bae4b1e5e9d4c2b6ac0b815f420a0c538a06cb63b5b6cf837c02883e	147ea421bae4b1e5e9d4c2b6ac0b815f420a0c538a06cb63b5b6cf837c02883e	Preserved
inverse	S10-radial-luma	radial/luma	f7c625615ba99d43938dafe00da9dabbdabf756d0526275f895c0a055e252fa2	f7c625615ba99d43938dafe00da9dabbdabf756d0526275f895c0a055e252fa2	Preserved
inverse	S10-radial-oklch	radial/oklch	4fd5c7fb5629d8bbfbb730cb755a156e1bde2e2b187f3ae29aa3179b0690474a	4fd5c7fb5629d8bbfbb730cb755a156e1bde2e2b187f3ae29aa3179b0690474a	Preserved
inverse	S11-linear-hsl	linear/hsl	29f23f40e2a763376d49e8af89ee72ebb52fa6149a2f0b327f8d505367cdfaf6	29f23f40e2a763376d49e8af89ee72ebb52fa6149a2f0b327f8d505367cdfaf6	Preserved
inverse	S11-linear-hsv	linear/hsv	da58036646596788f41dcad412840ef36be4e32255a032b7b3594d5e33dcfcbe	da58036646596788f41dcad412840ef36be4e32255a032b7b3594d5e33dcfcbe	Preserved
inverse	S11-linear-luma	linear/luma	a287802ed1a59d20f0ea735f692625a03302aa9cfbfe2781ec8deaa937b81fab	a287802ed1a59d20f0ea735f692625a03302aa9cfbfe2781ec8deaa937b81fab	Preserved
inverse	S11-linear-oklch	linear/oklch	d42b425b659bc71fc9efa530e7d99802a34e71eff734d5d4fe938dcd38289457	d42b425b659bc71fc9efa530e7d99802a34e71eff734d5d4fe938dcd38289457	Preserved
inverse	S11-radial-hsl	radial/hsl	29f23f40e2a763376d49e8af89ee72ebb52fa6149a2f0b327f8d505367cdfaf6	29f23f40e2a763376d49e8af89ee72ebb52fa6149a2f0b327f8d505367cdfaf6	Preserved
inverse	S11-radial-hsv	radial/hsv	da58036646596788f41dcad412840ef36be4e32255a032b7b3594d5e33dcfcbe	da58036646596788f41dcad412840ef36be4e32255a032b7b3594d5e33dcfcbe	Preserved
inverse	S11-radial-luma	radial/luma	a287802ed1a59d20f0ea735f692625a03302aa9cfbfe2781ec8deaa937b81fab	a287802ed1a59d20f0ea735f692625a03302aa9cfbfe2781ec8deaa937b81fab	Preserved
inverse	S11-radial-oklch	radial/oklch	d42b425b659bc71fc9efa530e7d99802a34e71eff734d5d4fe938dcd38289457	d42b425b659bc71fc9efa530e7d99802a34e71eff734d5d4fe938dcd38289457	Preserved
inverse	S12-linear-hsl	linear/hsl	8853eb34c427cf9329aaee71b8ea2d325392c93afe02857b79e9a6449f363ac3	8853eb34c427cf9329aaee71b8ea2d325392c93afe02857b79e9a6449f363ac3	Preserved
inverse	S12-linear-hsv	linear/hsv	b10ddff533a2bc45ecc3b89c00118cb526ca51e047593eb6cb4a011675f54a7f	b10ddff533a2bc45ecc3b89c00118cb526ca51e047593eb6cb4a011675f54a7f	Preserved
inverse	S12-linear-luma	linear/luma	58ede6ef4af76953b9cd75de24a201ca124c3da56bc02045f6c4cc173e7becf4	58ede6ef4af76953b9cd75de24a201ca124c3da56bc02045f6c4cc173e7becf4	Preserved
inverse	S12-linear-oklch	linear/oklch	41aa7c68b839afa8fea25b8c5a18e37aa49564776dba9dae0b0f47a421c772f4	41aa7c68b839afa8fea25b8c5a18e37aa49564776dba9dae0b0f47a421c772f4	Preserved
inverse	S12-radial-hsl	radial/hsl	8853eb34c427cf9329aaee71b8ea2d325392c93afe02857b79e9a6449f363ac3	8853eb34c427cf9329aaee71b8ea2d325392c93afe02857b79e9a6449f363ac3	Preserved
inverse	S12-radial-hsv	radial/hsv	b10ddff533a2bc45ecc3b89c00118cb526ca51e047593eb6cb4a011675f54a7f	b10ddff533a2bc45ecc3b89c00118cb526ca51e047593eb6cb4a011675f54a7f	Preserved
inverse	S12-radial-luma	radial/luma	58ede6ef4af76953b9cd75de24a201ca124c3da56bc02045f6c4cc173e7becf4	58ede6ef4af76953b9cd75de24a201ca124c3da56bc02045f6c4cc173e7becf4	Preserved
inverse	S12-radial-oklch	radial/oklch	41aa7c68b839afa8fea25b8c5a18e37aa49564776dba9dae0b0f47a421c772f4	41aa7c68b839afa8fea25b8c5a18e37aa49564776dba9dae0b0f47a421c772f4	Preserved
inverse	S13-linear-hsl	linear/hsl	14e1565b1f1d392615f778a914639d4572e8ea966735ddc5319b31a617d0419b	14e1565b1f1d392615f778a914639d4572e8ea966735ddc5319b31a617d0419b	Preserved
inverse	S13-linear-hsv	linear/hsv	14e1565b1f1d392615f778a914639d4572e8ea966735ddc5319b31a617d0419b	14e1565b1f1d392615f778a914639d4572e8ea966735ddc5319b31a617d0419b	Preserved
inverse	S13-linear-luma	linear/luma	e52159dba9449feeca3c0e5c0c993dfe2c8968610eb98b18cf23daf4a675f1c2	e52159dba9449feeca3c0e5c0c993dfe2c8968610eb98b18cf23daf4a675f1c2	Preserved
inverse	S13-linear-oklch	linear/oklch	14e1565b1f1d392615f778a914639d4572e8ea966735ddc5319b31a617d0419b	14e1565b1f1d392615f778a914639d4572e8ea966735ddc5319b31a617d0419b	Preserved
inverse	S13-radial-hsl	radial/hsl	14e1565b1f1d392615f778a914639d4572e8ea966735ddc5319b31a617d0419b	14e1565b1f1d392615f778a914639d4572e8ea966735ddc5319b31a617d0419b	Preserved
inverse	S13-radial-hsv	radial/hsv	14e1565b1f1d392615f778a914639d4572e8ea966735ddc5319b31a617d0419b	14e1565b1f1d392615f778a914639d4572e8ea966735ddc5319b31a617d0419b	Preserved
inverse	S13-radial-luma	radial/luma	e52159dba9449feeca3c0e5c0c993dfe2c8968610eb98b18cf23daf4a675f1c2	e52159dba9449feeca3c0e5c0c993dfe2c8968610eb98b18cf23daf4a675f1c2	Preserved
inverse	S13-radial-oklch	radial/oklch	14e1565b1f1d392615f778a914639d4572e8ea966735ddc5319b31a617d0419b	14e1565b1f1d392615f778a914639d4572e8ea966735ddc5319b31a617d0419b	Preserved
inverse	S14-linear-hsl	linear/hsl	afcafd670cb09b4f0e9db26f98015c05fe82aded62ae43c9b31d6c6210e6e137	afcafd670cb09b4f0e9db26f98015c05fe82aded62ae43c9b31d6c6210e6e137	Preserved
inverse	S14-linear-hsv	linear/hsv	afcafd670cb09b4f0e9db26f98015c05fe82aded62ae43c9b31d6c6210e6e137	afcafd670cb09b4f0e9db26f98015c05fe82aded62ae43c9b31d6c6210e6e137	Preserved
inverse	S14-linear-luma	linear/luma	1b836821c08ed80dc0505dc4b60e755889f0bad70f32916d4903462cd91770fd	1b836821c08ed80dc0505dc4b60e755889f0bad70f32916d4903462cd91770fd	Preserved
inverse	S14-linear-oklch	linear/oklch	afcafd670cb09b4f0e9db26f98015c05fe82aded62ae43c9b31d6c6210e6e137	afcafd670cb09b4f0e9db26f98015c05fe82aded62ae43c9b31d6c6210e6e137	Preserved
inverse	S14-radial-hsl	radial/hsl	afcafd670cb09b4f0e9db26f98015c05fe82aded62ae43c9b31d6c6210e6e137	afcafd670cb09b4f0e9db26f98015c05fe82aded62ae43c9b31d6c6210e6e137	Preserved
inverse	S14-radial-hsv	radial/hsv	afcafd670cb09b4f0e9db26f98015c05fe82aded62ae43c9b31d6c6210e6e137	afcafd670cb09b4f0e9db26f98015c05fe82aded62ae43c9b31d6c6210e6e137	Preserved
inverse	S14-radial-luma	radial/luma	1b836821c08ed80dc0505dc4b60e755889f0bad70f32916d4903462cd91770fd	1b836821c08ed80dc0505dc4b60e755889f0bad70f32916d4903462cd91770fd	Preserved
inverse	S14-radial-oklch	radial/oklch	afcafd670cb09b4f0e9db26f98015c05fe82aded62ae43c9b31d6c6210e6e137	afcafd670cb09b4f0e9db26f98015c05fe82aded62ae43c9b31d6c6210e6e137	Preserved
inverse	S15-linear-hsl	linear/hsl	163d6025709242ab120190b2d255cf7df3000734b3ba35a52519d5675f3b0492	163d6025709242ab120190b2d255cf7df3000734b3ba35a52519d5675f3b0492	Preserved
inverse	S15-linear-hsv	linear/hsv	8c808c7fda63003aec700881860acc80f38d6740882d7d0f64ec767078709ac5	8c808c7fda63003aec700881860acc80f38d6740882d7d0f64ec767078709ac5	Preserved
inverse	S15-linear-luma	linear/luma	23682e965d62b50efa744b286cc19907d2b80b32391dc64fb97284b18f9a8fba	23682e965d62b50efa744b286cc19907d2b80b32391dc64fb97284b18f9a8fba	Preserved
inverse	S15-linear-oklch	linear/oklch	6e8fe8d62a2f9ba772147c7415bbc3d9e7ce69aef3ff351dc85609b5870948cf	6e8fe8d62a2f9ba772147c7415bbc3d9e7ce69aef3ff351dc85609b5870948cf	Preserved
inverse	S15-radial-hsl	radial/hsl	163d6025709242ab120190b2d255cf7df3000734b3ba35a52519d5675f3b0492	163d6025709242ab120190b2d255cf7df3000734b3ba35a52519d5675f3b0492	Preserved
inverse	S15-radial-hsv	radial/hsv	8c808c7fda63003aec700881860acc80f38d6740882d7d0f64ec767078709ac5	8c808c7fda63003aec700881860acc80f38d6740882d7d0f64ec767078709ac5	Preserved
inverse	S15-radial-luma	radial/luma	23682e965d62b50efa744b286cc19907d2b80b32391dc64fb97284b18f9a8fba	23682e965d62b50efa744b286cc19907d2b80b32391dc64fb97284b18f9a8fba	Preserved
inverse	S15-radial-oklch	radial/oklch	6e8fe8d62a2f9ba772147c7415bbc3d9e7ce69aef3ff351dc85609b5870948cf	6e8fe8d62a2f9ba772147c7415bbc3d9e7ce69aef3ff351dc85609b5870948cf	Preserved
inverse	S16-linear-hsl	linear/hsl	e3a00a74af604c4fe11eecf53d608b3cd9cf4187ff49e24900dfabda83784a4d	e3a00a74af604c4fe11eecf53d608b3cd9cf4187ff49e24900dfabda83784a4d	Preserved
inverse	S16-linear-hsv	linear/hsv	dc48925906cb1a74f68cdb02c3b086ebb722e97711b9ba5439af22b346d8c39c	dc48925906cb1a74f68cdb02c3b086ebb722e97711b9ba5439af22b346d8c39c	Preserved
inverse	S16-linear-luma	linear/luma	5cce4367df615fbc6e7f57b25a8d5d8a32d8346721f9d84121972f8db01b6ebd	5cce4367df615fbc6e7f57b25a8d5d8a32d8346721f9d84121972f8db01b6ebd	Preserved
inverse	S16-linear-oklch	linear/oklch	e3dafba163ab2bd6fa5f0d08c28248c84ac4599a7d05a1a8d3bbdc3559b5400a	e3dafba163ab2bd6fa5f0d08c28248c84ac4599a7d05a1a8d3bbdc3559b5400a	Preserved
inverse	S16-radial-hsl	radial/hsl	e3a00a74af604c4fe11eecf53d608b3cd9cf4187ff49e24900dfabda83784a4d	e3a00a74af604c4fe11eecf53d608b3cd9cf4187ff49e24900dfabda83784a4d	Preserved
