fixture_id	pair	seed	graph	public	public_component_max_delta	color_max	color_p95	alpha_max	alpha_p95	V_color_max_limit	V_color_p95_limit	V_alpha_max_limit	V_alpha_p95_limit	numeric	raster	zero_area	cost	unknown	status
S02-radial-hsv	radial/hsv	S02	Preserved	Preserved	1.52587890625e-07	0.005393711485104373	0.0024661238255007023	0.0	0.0	0.005394711485104373	0.0024671238255007024	1e-06	1e-06	Preserved	Preserved	Preserved	Preserved	0	Preserved
S02-linear-luma	linear/luma	S02	Preserved	Preserved	5.960464477539063e-08	0.001310739836001295	0.0012594000500636207	0.0	0.0	0.001311739836001295	0.0012604000500636206	1e-06	1e-06	Preserved	Preserved	Preserved	Preserved	0	Preserved
S02-radial-luma	radial/luma	S02	Preserved	Preserved	5.960464477539063e-08	0.001310739836001295	0.0012594000500636207	0.0	0.0	0.001311739836001295	0.0012604000500636206	1e-06	1e-06	Preserved	Preserved	Preserved	Preserved	0	Preserved
S03-linear-oklch	linear/oklch	S03	Preserved	Preserved	3.051757815342171e-07	0.0516834528259175	0.002693688908677753	0.0024418849571072876	0.0	0.0516844528259175	0.002694688908677753	0.002442884957107732	1e-06	Preserved	Preserved	Preserved	Preserved	0	Preserved
S03-radial-oklch	radial/oklch	S03	Preserved	Preserved	3.051757815342171e-07	0.0516834528259175	0.002693688908677753	0.0024418849571072876	0.0	0.0516844528259175	0.002694688908677753	0.002442884957107732	1e-06	Preserved	Preserved	Preserved	Preserved	0	Preserved
S03-linear-hsl	linear/hsl	S03	Preserved	Preserved	3.0517578125e-07	0.014178780441410464	0.0024644461347353595	0.002429501012360946	0.0	0.014179780441410463	0.0024654461347353596	0.0024305010123613904	1e-06	Preserved	Preserved	Preserved	Preserved	0	Preserved
S03-radial-hsl	radial/hsl	S03	Preserved	Preserved	3.0517578125e-07	0.014178780441410464	0.0024644461347353595	0.002429501012360946	0.0	0.014179780441410463	0.0024654461347353596	0.0024305010123613904	1e-06	Preserved	Preserved	Preserved	Preserved	0	Preserved
S03-linear-hsv	linear/hsv	S03	Preserved	Preserved	3.0517578125e-07	0.014178780441410464	0.002294564092330697	0.002429501012360946	0.0	0.014179780441410463	0.0022955640923306973	0.0024305010123613904	1e-06	Preserved	Preserved	Preserved	Preserved	0	Preserved
S03-radial-hsv	radial/hsv	S03	Preserved	Preserved	3.0517578125e-07	0.014178780441410464	0.002294564092330697	0.002429501012360946	0.0	0.014179780441410463	0.0022955640923306973	0.0024305010123613904	1e-06	Preserved	Preserved	Preserved	Preserved	0	Preserved
S03-linear-luma	linear/luma	S03	Preserved	Violated	1.0	0.9356277183761843	0.001997692897425677	1.0	0.0	0.002125662418576341	0.0018500640563783102	1e-06	1e-06	Violated	Violated	Preserved	Preserved	0	Violated
S03-radial-luma	radial/luma	S03	Preserved	Violated	1.0	0.9356277183761843	0.001997692897425677	1.0	0.0	0.002125662418576341	0.0018500640563783102	1e-06	1e-06	Violated	Violated	Preserved	Preserved	0	Violated
S04-linear-oklch	linear/oklch	S04	Preserved	Preserved	3.051757815342171e-07	0.04544151647219427	0.002593250754008261	0.003842836465589694	0.0017095301482463743	0.04544251647219427	0.002594250754008261	0.003843836465589472	0.0017105301482462077	Preserved	Preserved	Preserved	Preserved	0	Preserved
S04-radial-oklch	radial/oklch	S04	Preserved	Preserved	3.051757815342171e-07	0.04544151647219427	0.002593250754008261	0.003842836465589694	0.0017095301482463743	0.04544251647219427	0.002594250754008261	0.003843836465589472	0.0017105301482462077	Preserved	Preserved	Preserved	Preserved	0	Preserved
S04-linear-hsl	linear/hsl	S04	Preserved	Preserved	1.7881393432617188e-07	0.008152337357758058	0.0025499970068890696	0.002871897669398993	0.0015994468086250602	0.008153337357758058	0.0025509970068889813	0.002872897669399437	0.0016004468086253376	Preserved	Preserved	Preserved	Preserved	0	Preserved
S04-radial-hsl	radial/hsl	S04	Preserved	Preserved	1.7881393432617188e-07	0.008152337357758058	0.0025499970068890696	0.002871897669398993	0.0015994468086250602	0.008153337357758058	0.0025509970068889813	0.002872897669399437	0.0016004468086253376	Preserved	Preserved	Preserved	Preserved	0	Preserved
S04-linear-hsv	linear/hsv	S04	Preserved	Preserved	1.52587890625e-07	0.007332898305897985	0.0023377446499008576	0.002871897669398993	0.0015994468086250602	0.007333898305897985	0.0023387446499011427	0.002872897669399437	0.0016004468086253376	Preserved	Preserved	Preserved	Preserved	0	Preserved
S04-radial-hsv	radial/hsv	S04	Preserved	Preserved	1.52587890625e-07	0.007332898305897985	0.0023377446499008576	0.002871897669398993	0.0015994468086250602	0.007333898305897985	0.0023387446499011427	0.002872897669399437	0.0016004468086253376	Preserved	Preserved	Preserved	Preserved	0	Preserved
S04-linear-luma	linear/luma	S04	Preserved	Violated	1.0	1.502441454998622	1.3395446745172646	1.0	1.0	0.0043833469505734956	0.0018884428031976624	1e-06	1e-06	Violated	Violated	Preserved	Preserved	0	Violated
S04-radial-luma	radial/luma	S04	Preserved	Violated	1.0	1.502441454998622	1.3395446745172646	1.0	1.0	0.0043833469505734956	0.0018884428031976624	1e-06	1e-06	Violated	Violated	Preserved	Preserved	0	Violated
S05-linear-oklch	linear/oklch	S05	Preserved	Preserved	6.103515625e-07	0.04588904267573367	0.002722468004358062	0.003831313925811042	0.0017396506475133577	0.045890042675733676	0.002723468004358621	0.003832313925811486	0.0017406506475133577	Preserved	Preserved	Preserved	Preserved	0	Preserved
S05-radial-oklch	radial/oklch	S05	Preserved	Preserved	6.103515625e-07	0.04588904267573367	0.002722468004358062	0.003831313925811042	0.0017396506475133577	0.045890042675733676	0.002723468004358621	0.003832313925811486	0.0017406506475133577	Preserved	Preserved	Preserved	Preserved	0	Preserved
S05-linear-hsl	linear/hsl	S05	Preserved	Preserved	3.0517578125e-07	0.011845151704219932	0.0026632760943789127	0.003830340730042181	0.0017089311853213385	0.011846151704219618	0.002664276094378913	0.0038313407300426252	0.0017099311853213384	Preserved	Preserved	Preserved	Preserved	0	Preserved
S05-radial-hsl	radial/hsl	S05	Preserved	Preserved	3.0517578125e-07	0.011845151704219932	0.0026632760943789127	0.003830340730042181	0.0017089311853213385	0.011846151704219618	0.002664276094378913	0.0038313407300426252	0.0017099311853213384	Preserved	Preserved	Preserved	Preserved	0	Preserved
S05-linear-hsv	linear/hsv	S05	Preserved	Preserved	3.0517578125e-07	0.011845151704219932	0.0025074461549277095	0.003830340730042181	0.0017089311853213385	0.011846151704219618	0.0025084461549277097	0.0038313407300426252	0.0017099311853213384	Preserved	Preserved	Preserved	Preserved	0	Preserved
S05-radial-hsv	radial/hsv	S05	Preserved	Preserved	3.0517578125e-07	0.011845151704219932	0.0025074461549277095	0.003830340730042181	0.0017089311853213385	0.011846151704219618	0.0025084461549277097	0.0038313407300426252	0.0017099311853213384	Preserved	Preserved	Preserved	Preserved	0	Preserved
S05-linear-luma	linear/luma	S05	Preserved	Violated	1.0	0.9356277183761843	0.8479944977246734	1.0	0.895416766608218	0.0032112722069830525	0.002404822852998738	1e-06	1e-06	Violated	Violated	Preserved	Preserved	0	Violated
S05-radial-luma	radial/luma	S05	Preserved	Violated	1.0	0.9356277183761843	0.8479944977246734	1.0	0.895416766608218	0.0032112722069830525	0.002404822852998738	1e-06	1e-06	Violated	Violated	Preserved	Preserved	0	Violated
S06-linear-oklch	linear/oklch	S06	Preserved	Preserved	6.103515625e-07	0.055484727138023465	0.003601088237497192	0.0	0.0	0.055485727138023466	0.003593484514311737	1e-06	1e-06	Violated	Preserved	Preserved	Preserved	0	Violated
S06-radial-oklch	radial/oklch	S06	Preserved	Preserved	6.103515625e-07	0.055484727138023465	0.003601088237497192	0.0	0.0	0.055485727138023466	0.003593484514311737	1e-06	1e-06	Violated	Preserved	Preserved	Preserved	0	Violated
S06-linear-hsl	linear/hsl	S06	Preserved	Preserved	3.0517578125e-07	0.008834569341935529	0.0028139001853016055	0.0	0.0	0.008835569341935528	0.0028149001853016056	1e-06	1e-06	Preserved	Preserved	Preserved	Preserved	0	Preserved
S06-radial-hsl	radial/hsl	S06	Preserved	Preserved	3.0517578125e-07	0.008834569341935529	0.0028139001853016055	0.0	0.0	0.008835569341935528	0.0028149001853016056	1e-06	1e-06	Preserved	Preserved	Preserved	Preserved	0	Preserved
S06-linear-hsv	linear/hsv	S06	Preserved	Preserved	3.0517578125e-07	0.008834569341935529	0.002822764610161706	0.0	0.0	0.008835569341935528	0.002823764610161706	1e-06	1e-06	Preserved	Preserved	Preserved	Preserved	0	Preserved
S06-radial-hsv	radial/hsv	S06	Preserved	Preserved	3.0517578125e-07	0.008834569341935529	0.002822764610161706	0.0	0.0	0.008835569341935528	0.002823764610161706	1e-06	1e-06	Preserved	Preserved	Preserved	Preserved	0	Preserved
S06-linear-luma	linear/luma	S06	Preserved	Preserved	1.1920928955078125e-07	0.003438409471955682	0.003234859076038216	0.0	0.0	0.004390905777433546	0.0033277122677244125	1e-06	1e-06	Preserved	Preserved	Preserved	Preserved	0	Preserved
S06-radial-luma	radial/luma	S06	Preserved	Preserved	1.1920928955078125e-07	0.003438409471955682	0.003234859076038216	0.0	0.0	0.004390905777433546	0.0033277122677244125	1e-06	1e-06	Preserved	Preserved	Preserved	Preserved	0	Preserved
S07-linear-oklch	linear/oklch	S07	Preserved	Preserved	1.52587890625e-07	0.02648326563333858	0.0035456467276993573	0.0	0.0	0.02648426563333858	0.0035466467276993575	1e-06	1e-06	Preserved	Preserved	Preserved	Preserved	0	Preserved
S07-radial-oklch	radial/oklch	S07	Preserved	Preserved	1.52587890625e-07	0.02648326563333858	0.0035456467276993573	0.0	0.0	0.02648426563333858	0.0035466467276993575	1e-06	1e-06	Preserved	Preserved	Preserved	Preserved	0	Preserved
S07-linear-hsl	linear/hsl	S07	Preserved	Preserved	1.1920928955078125e-07	0.008307650970797685	0.002450738811542161	0.0	0.0	0.008308650970797684	0.0024517388115421613	1e-06	1e-06	Preserved	Preserved	Preserved	Preserved	0	Preserved
S07-radial-hsl	radial/hsl	S07	Preserved	Preserved	1.1920928955078125e-07	0.008307650970797685	0.002450738811542161	0.0	0.0	0.008308650970797684	0.0024517388115421613	1e-06	1e-06	Preserved	Preserved	Preserved	Preserved	0	Preserved
S07-linear-hsv	linear/hsv	S07	Preserved	Preserved	7.629394559671709e-08	0.007484929351465486	0.0024131149912413005	0.0	0.0	0.007485929351465486	0.0024141149912413006	1e-06	1e-06	Preserved	Preserved	Preserved	Preserved	0	Preserved
S07-radial-hsv	radial/hsv	S07	Preserved	Preserved	7.629394559671709e-08	0.007484929351465486	0.0024131149912413005	0.0	0.0	0.007485929351465486	0.0024141149912413006	1e-06	1e-06	Preserved	Preserved	Preserved	Preserved	0	Preserved
S07-linear-luma	linear/luma	S07	Preserved	Preserved	5.960464477539063e-08	0.0020659326621316624	0.0018770503467707628	0.0	0.0	0.0020669326621316625	0.0018780503467707627	1e-06	1e-06	Preserved	Preserved	Preserved	Preserved	0	Preserved
S07-radial-luma	radial/luma	S07	Preserved	Preserved	5.960464477539063e-08	0.0020659326621316624	0.0018770503467707628	0.0	0.0	0.0020669326621316625	0.0018780503467707627	1e-06	1e-06	Preserved	Preserved	Preserved	Preserved	0	Preserved
S08-linear-oklch	linear/oklch	S08	Preserved	Preserved	1.525878909092171e-07	0.7660207779693641	0.001948616602809066	0.6000000238418579	0.0012799400609606604	0.7660217779693641	0.001949616602809126	0.6000010238418579	0.0012809400609602162	Preserved	Preserved	Preserved	Preserved	0	Preserved
S08-radial-oklch	radial/oklch	S08	Preserved	Preserved	1.525878909092171e-07	0.7660207779693641	0.001948616602809066	0.6000000238418579	0.0012799400609606604	0.7660217779693641	0.001949616602809126	0.6000010238418579	0.0012809400609602162	Preserved	Preserved	Preserved	Preserved	0	Preserved
S08-linear-hsl	linear/hsl	S08	Preserved	Preserved	1.1920928955078125e-07	0.7660208073522292	0.002079880043936845	0.6000000238418579	0.0016256774173064592	0.7660218073522292	0.0020808800439371345	0.6000010238418579	0.001626677417306348	Preserved	Preserved	Preserved	Preserved	0	Preserved
S08-radial-hsl	radial/hsl	S08	Preserved	Preserved	1.1920928955078125e-07	0.7660208073522292	0.002079880043936845	0.6000000238418579	0.0016256774173064592	0.7660218073522292	0.0020808800439371345	0.6000010238418579	0.001626677417306348	Preserved	Preserved	Preserved	Preserved	0	Preserved
S08-linear-hsv	linear/hsv	S08	Preserved	Preserved	7.629394559671709e-08	0.7660208132615063	0.0022080914167342393	0.6000000238418579	0.0016381357230392801	0.7660218132615063	0.0022090914167346132	0.6000010238418579	0.00163913572303928	Preserved	Preserved	Preserved	Preserved	0	Preserved
S08-radial-hsv	radial/hsv	S08	Preserved	Preserved	7.629394559671709e-08	0.7660208132615063	0.0022080914167342393	0.6000000238418579	0.0016381357230392801	0.7660218132615063	0.0022090914167346132	0.6000010238418579	0.00163913572303928	Preserved	Preserved	Preserved	Preserved	0	Preserved
S08-linear-luma	linear/luma	S08	Preserved	Violated	0.6000000238418579	0.7231983634340274	0.6365131199680999	0.599853515625	0.53994140625	0.4164006552570395	0.0017039153150827798	1e-06	1e-06	Violated	Violated	Preserved	Preserved	0	Violated
S08-radial-luma	radial/luma	S08	Preserved	Violated	0.6000000238418579	0.7231983634340274	0.6365131199680999	0.599853515625	0.53994140625	0.4164006552570395	0.0017039153150827798	1e-06	1e-06	Violated	Violated	Preserved	Preserved	0	Violated
S09-linear-oklch	linear/oklch	S09	Preserved	Preserved	3.051757815342171e-07	0.044420000803020186	0.002249747983326644	0.001960784313725039	0.0015865521690883733	0.04442100080302019	0.002250747983326787	0.0019617843137254834	0.0015875521690883732	Preserved	Preserved	Preserved	Preserved	0	Preserved
S09-radial-oklch	radial/oklch	S09	Preserved	Preserved	3.051757815342171e-07	0.044420000803020186	0.002249747983326644	0.001960784313725039	0.0015865521690883733	0.04442100080302019	0.002250747983326787	0.0019617843137254834	0.0015875521690883732	Preserved	Preserved	Preserved	Preserved	0	Preserved
S09-linear-hsl	linear/hsl	S09	Preserved	Preserved	1.52587890625e-07	0.008342662070383413	0.002487617309136514	0.001960784313725039	0.0015454874858596979	0.008343662070383413	0.002488617309136514	0.0019617843137254834	0.0015464874858598088	Preserved	Preserved	Preserved	Preserved	0	Preserved
S09-radial-hsl	radial/hsl	S09	Preserved	Preserved	1.52587890625e-07	0.008342662070383413	0.002487617309136514	0.001960784313725039	0.0015454874858596979	0.008343662070383413	0.002488617309136514	0.0019617843137254834	0.0015464874858598088	Preserved	Preserved	Preserved	Preserved	0	Preserved
S09-linear-hsv	linear/hsv	S09	Preserved	Preserved	1.52587890625e-07	0.007522504316707724	0.0021802261513422373	0.001960784313725039	0.0015454874858596979	0.007523504316707724	0.0021812261513422374	0.0019617843137254834	0.0015464874858598088	Preserved	Preserved	Preserved	Preserved	0	Preserved
S09-radial-hsv	radial/hsv	S09	Preserved	Preserved	1.52587890625e-07	0.007522504316707724	0.0021802261513422373	0.001960784313725039	0.0015454874858596979	0.007523504316707724	0.0021812261513422374	0.0019617843137254834	0.0015464874858598088	Preserved	Preserved	Preserved	Preserved	0	Preserved
S09-linear-luma	linear/luma	S09	Preserved	Violated	1.0	1.502441454998622	1.3955239763031688	1.0	1.0	0.002108132252449459	0.001932426080133575	1e-06	1e-06	Violated	Violated	Preserved	Preserved	0	Violated
S09-radial-luma	radial/luma	S09	Preserved	Violated	1.0	1.502441454998622	1.3955239763031688	1.0	1.0	0.002108132252449459	0.001932426080133575	1e-06	1e-06	Violated	Violated	Preserved	Preserved	0	Violated
S10-linear-oklch	linear/oklch	S10	Preserved	Preserved	3.051757815342171e-07	0.006403290351758171	0.0021071146243409698	0.0017647163504186398	0.0017647154190960634	0.0064042903517581755	0.0021081146243409985	0.0017657163504186796	0.001765715419096105	Preserved	Preserved	Preserved	Preserved	0	Preserved
S10-radial-oklch	radial/oklch	S10	Preserved	Preserved	3.051757815342171e-07	0.006403290351758171	0.0021071146243409698	0.0017647163504186398	0.0017647154190960634	0.0064042903517581755	0.0021081146243409985	0.0017657163504186796	0.001765715419096105	Preserved	Preserved	Preserved	Preserved	0	Preserved
S10-linear-hsl	linear/hsl	S10	Preserved	Preserved	3.0517578125e-07	0.006403291107195986	0.002286901597393399	0.0017647163504186398	0.0017647154190960634	0.006404291107195991	0.0022879015973934387	0.0017657163504186813	0.001765715419096105	Preserved	Preserved	Preserved	Preserved	0	Preserved
S10-radial-hsl	radial/hsl	S10	Preserved	Preserved	3.0517578125e-07	0.006403291107195986	0.002286901597393399	0.0017647163504186398	0.0017647154190960634	0.006404291107195991	0.0022879015973934387	0.0017657163504186813	0.001765715419096105	Preserved	Preserved	Preserved	Preserved	0	Preserved
S10-linear-hsv	linear/hsv	S10	Preserved	Preserved	3.0517578125e-07	0.006403291107195986	0.0022341319774633	0.0017647163504186398	0.0017647154190960634	0.006404291107195991	0.0022351319774633425	0.0017657163504186813	0.001765715419096105	Preserved	Preserved	Preserved	Preserved	0	Preserved
S10-radial-hsv	radial/hsv	S10	Preserved	Preserved	3.0517578125e-07	0.006403291107195986	0.0022341319774633	0.0017647163504186398	0.0017647154190960634	0.006404291107195991	0.0022351319774633425	0.0017657163504186813	0.001765715419096105	Preserved	Preserved	Preserved	Preserved	0	Preserved
S10-linear-luma	linear/luma	S10	Preserved	Violated	0.9900000095367432	1.4847813291175276	1.3793784598592276	0.9882352941176471	0.9882352941176471	0.5650973120789944	0.0018801191042053978	1e-06	1e-06	Violated	Violated	Preserved	Preserved	0	Violated
S10-radial-luma	radial/luma	S10	Preserved	Violated	0.9900000095367432	1.4847813291175276	1.3793784598592276	0.9882352941176471	0.9882352941176471	0.5650973120789944	0.0018801191042053978	1e-06	1e-06	Violated	Violated	Preserved	Preserved	0	Violated
S11-linear-oklch	linear/oklch	S11	Preserved	Preserved	3.051757815342171e-07	0.048552558302138525	0.0038140294048956574	0.0017647154190962855	0.0017647154190962855	0.048553558302138526	0.003938682746681145	0.0017657154190961744	0.0017657154190960634	Preserved	Preserved	Preserved	Preserved	0	Preserved
S11-radial-oklch	radial/oklch	S11	Preserved	Preserved	3.051757815342171e-07	0.048552558302138525	0.0038140294048956574	0.0017647154190962855	0.0017647154190962855	0.048553558302138526	0.003938682746681145	0.0017657154190961744	0.0017657154190960634	Preserved	Preserved	Preserved	Preserved	0	Preserved
S11-linear-hsl	linear/hsl	S11	Preserved	Preserved	1.52587890625e-07	0.015974853113448626	0.003975024267885796	0.0017647154190962855	0.0017647154190962855	0.01597585311344847	0.00397602426788556	0.0017657154190961744	0.0017657154190960634	Preserved	Preserved	Preserved	Preserved	0	Preserved
S11-radial-hsl	radial/hsl	S11	Preserved	Preserved	1.52587890625e-07	0.015974853113448626	0.003975024267885796	0.0017647154190962855	0.0017647154190962855	0.01597585311344847	0.00397602426788556	0.0017657154190961744	0.0017657154190960634	Preserved	Preserved	Preserved	Preserved	0	Preserved
S11-linear-hsv	linear/hsv	S11	Preserved	Preserved	1.52587890625e-07	0.015974853113448626	0.003706521473974237	0.0017647154190962855	0.0017647154190962855	0.01597585311344847	0.00370625125947493	0.0017657154190961744	0.0017657154190960634	Violated	Preserved	Preserved	Preserved	0	Violated
S11-radial-hsv	radial/hsv	S11	Preserved	Preserved	1.52587890625e-07	0.015974853113448626	0.003706521473974237	0.0017647154190962855	0.0017647154190962855	0.01597585311344847	0.00370625125947493	0.0017657154190961744	0.0017657154190960634	Violated	Preserved	Preserved	Preserved	0	Violated
S11-linear-luma	linear/luma	S11	Preserved	Violated	0.009999990463256836	0.0189908809866895	0.017992153225395168	0.011764705882353121	0.011764705882353121	0.0022729991699954486	0.0018458986914371724	1e-06	1e-06	Violated	Violated	Preserved	Preserved	0	Violated
S11-radial-luma	radial/luma	S11	Preserved	Violated	0.009999990463256836	0.0189908809866895	0.017992153225395168	0.011764705882353121	0.011764705882353121	0.0022729991699954486	0.0018458986914371724	1e-06	1e-06	Violated	Violated	Preserved	Preserved	0	Violated
S12-linear-oklch	linear/oklch	S12	Preserved	Preserved	3.0517578125e-07	0.003738963108612614	0.0018644383729050802	0.003404919851836996	0.0016416563962231567	0.003739963108612783	0.00186543837290525	0.003405919851836774	0.0016426563962232677	Preserved	Preserved	Preserved	Preserved	0	Preserved
S12-radial-oklch	radial/oklch	S12	Preserved	Preserved	3.0517578125e-07	0.003738963108612614	0.0018644383729050802	0.003404919851836996	0.0016416563962231567	0.003739963108612783	0.00186543837290525	0.003405919851836774	0.0016426563962232677	Preserved	Preserved	Preserved	Preserved	0	Preserved
S12-linear-hsl	linear/hsl	S12	Preserved	Preserved	1.52587890625e-07	0.005286879145198937	0.0022605084380559015	0.003521154504014745	0.001681177522622035	0.005287879145198937	0.0022615084380560122	0.0035221545040145233	0.0016821775226222014	Preserved	Preserved	Preserved	Preserved	0	Preserved
S12-radial-hsl	radial/hsl	S12	Preserved	Preserved	1.52587890625e-07	0.005286879145198937	0.0022605084380559015	0.003521154504014745	0.001681177522622035	0.005287879145198937	0.0022615084380560122	0.0035221545040145233	0.0016821775226222014	Preserved	Preserved	Preserved	Preserved	0	Preserved
S12-linear-hsv	linear/hsv	S12	Preserved	Preserved	1.52587890625e-07	0.005290087757459475	0.0021863588882191074	0.003404919851837218	0.0016630232233961761	0.005291087757459475	0.0021873588882191618	0.003405919851836996	0.001664023223396287	Preserved	Preserved	Preserved	Preserved	0	Preserved
S12-radial-hsv	radial/hsv	S12	Preserved	Preserved	1.52587890625e-07	0.005290087757459475	0.0021863588882191074	0.003404919851837218	0.0016630232233961761	0.005291087757459475	0.0021873588882191618	0.003405919851836996	0.001664023223396287	Preserved	Preserved	Preserved	Preserved	0	Preserved
S12-linear-luma	linear/luma	S12	Preserved	Violated	0.800000011920929	0.9803467451143505	0.9145847812331218	0.8	0.749385697489475	0.004135773051545298	0.002937633503699484	1e-06	1e-06	Violated	Violated	Preserved	Preserved	0	Violated
S12-radial-luma	radial/luma	S12	Preserved	Violated	0.800000011920929	0.9803467451143505	0.9145847812331218	0.8	0.749385697489475	0.004135773051545298	0.002937633503699484	1e-06	1e-06	Violated	Violated	Preserved	Preserved	0	Violated
S13-linear-oklch	linear/oklch	S13	Preserved	Preserved	1.52587890625e-07	1.7320508075688772	0.00010747619165382959	0.0	0.0	1.732051807568877	0.00010847619165382959	1e-06	1e-06	Preserved	Preserved	Preserved	Preserved	0	Preserved
S13-radial-oklch	radial/oklch	S13	Preserved	Preserved	1.52587890625e-07	1.7320508075688772	0.00010747619165382959	0.0	0.0	1.732051807568877	0.00010847619165382959	1e-06	1e-06	Preserved	Preserved	Preserved	Preserved	0	Preserved
S13-linear-hsl	linear/hsl	S13	Preserved	Preserved	0.0	1.7320508075688772	0.0	0.0	0.0	1.732051807568877	1e-06	1e-06	1e-06	Preserved	Preserved	Preserved	Preserved	0	Preserved
S13-radial-hsl	radial/hsl	S13	Preserved	Preserved	0.0	1.7320508075688772	0.0	0.0	0.0	1.732051807568877	1e-06	1e-06	1e-06	Preserved	Preserved	Preserved	Preserved	0	Preserved
S13-linear-hsv	linear/hsv	S13	Preserved	Preserved	0.0	1.7320508075688772	0.0	0.0	0.0	1.732051807568877	1e-06	1e-06	1e-06	Preserved	Preserved	Preserved	Preserved	0	Preserved
S13-radial-hsv	radial/hsv	S13	Preserved	Preserved	0.0	1.7320508075688772	0.0	0.0	0.0	1.732051807568877	1e-06	1e-06	1e-06	Preserved	Preserved	Preserved	Preserved	0	Preserved
S13-linear-luma	linear/luma	S13	Preserved	Preserved	0.0	1.7320508075688772	0.0	0.0	0.0	1.732051807568877	1e-06	1e-06	1e-06	Preserved	Preserved	Preserved	Preserved	0	Preserved
S13-radial-luma	radial/luma	S13	Preserved	Preserved	0.0	1.7320508075688772	0.0	0.0	0.0	1.732051807568877	1e-06	1e-06	1e-06	Preserved	Preserved	Preserved	Preserved	0	Preserved
S14-linear-oklch	linear/oklch	S14	Preserved	Preserved	1.525878909092171e-07	5.080757102893549e-07	4.619193482179441e-07	2.3841857987871862e-08	2.384185793236071e-08	1.5080757102893547e-06	1.461919348217944e-06	1.0238418579878718e-06	1.0238418579323607e-06	Preserved	Preserved	Preserved	Preserved	0	Preserved
S14-radial-oklch	radial/oklch	S14	Preserved	Preserved	1.525878909092171e-07	5.080757102893549e-07	4.619193482179441e-07	2.3841857987871862e-08	2.384185793236071e-08	1.5080757102893547e-06	1.461919348217944e-06	1.0238418579878718e-06	1.0238418579323607e-06	Preserved	Preserved	Preserved	Preserved	0	Preserved
