fixture_id	pair	mesh	V_color_max	V_color_p95	V_alpha_max	V_alpha_p95	source_sha256	vanilla_svg_sha256	mask_sha256	classification
S03-linear-linear-rgb	linear/linear-rgb	8192	0.01907191988067106	0.0026040877217766646	0.0024418849571078427	0.0	dc9e16d7a5eca183dcf9cf83fa30cff62ef0a8830ebb5ac6412c7e7b04c31816	6aec722a841350fd4982329414924c2a32cd5d4b4e4efac368bbc6d97fd39d87	cf49a7888f425140b594b79130fe0885973cfd3ab4b109aebfdfc24d1fcc6a19	VanillaBaselineSealed
S03-radial-linear-rgb	radial/linear-rgb	8192	0.01907191988067106	0.0026040877217766646	0.0024418849571078427	0.0	045c20a49f1ff8f030a4576dcd980f1a7e4ec89cf7ba0dec2fe2a8cc505093e3	20588f42d16ea201caf30bf607cb7e9479f78c19553046f82ac96a587273fd18	cf49a7888f425140b594b79130fe0885973cfd3ab4b109aebfdfc24d1fcc6a19	VanillaBaselineSealed
S04-linear-oklab	linear/oklab	8192	0.0035833968558011313	0.0021776931206294557	0.002871897669399437	0.0015918431779383124	32d3d2e65f4da748921d8e0a0711fc2aa33c10964834b52ae2c1ea31056563f2	7d4f1ca656a62d0c5643e54e44bfe8617f98cf7fca16912519e6c8d1ecfca6a6	eae0e9f657ee40831d78dc8ee401b07ca4f4f2ee2063eefeac7c2af22d03e6ba	VanillaBaselineSealed
S04-radial-oklab	radial/oklab	8192	0.0035833968558011313	0.0021776931206294557	0.002871897669399437	0.0015918431779383124	75dc3188ab3244e06411990f65ec13b59fc1f92268f0c8637e0ecddeaf6a47e7	3740634d5fc525941ad00b659bbadf6d7abd79f7d4b5814e5704899755f57ce9	eae0e9f657ee40831d78dc8ee401b07ca4f4f2ee2063eefeac7c2af22d03e6ba	VanillaBaselineSealed
S04-linear-linear-rgb	linear/linear-rgb	8192	0.0037535244970186552	0.002486307483657656	0.002871897669399437	0.0015853814458611226	a2cd7e1913208e1abeb8249aa7e75ac84358da34867ba3c1212d31bb07db7122	3793779df2d2bba055eac555513643843f1b8f0e736e93957302d18a9f89a384	eae0e9f657ee40831d78dc8ee401b07ca4f4f2ee2063eefeac7c2af22d03e6ba	VanillaBaselineSealed
S04-radial-linear-rgb	radial/linear-rgb	8192	0.0037535244970186552	0.002486307483657656	0.002871897669399437	0.0015853814458611226	dfd7769ca86580960ba14dad8f1192eaaac87885d29359e27f140d0da9f3df7e	084095657faa6a71a3fde81a8387d8195183b79ab32e5d652323d2daabb6cc35	eae0e9f657ee40831d78dc8ee401b07ca4f4f2ee2063eefeac7c2af22d03e6ba	VanillaBaselineSealed
S05-linear-oklab	linear/oklab	8192	0.022387434988779504	0.0026197488294113606	0.0039021898545305023	0.0016855015006722596	9223a20e0bfa691cbd50ef66e4365cba817fb18d8881e90fecff6b75fdbad0f8	5ef1ea11756aa3fb5e63bfe507127e683c50a5dfe399929f4dec5de419b18810	607102c5041cfb9935c9c612abe4caa03ccd2f7cd587dd7315b947c05f8bd8c1	VanillaBaselineSealed
S05-radial-oklab	radial/oklab	8192	0.022387434988779504	0.0026197488294113606	0.0039021898545305023	0.0016855015006722596	3c5a494f63fb9c39d4eccfae3d6450c30208ba0076bbaa19dd8b69c55db6ffc4	369a5fce62838e9f80ed56768e4002aad22684e73050b6bf2bd9526c39e15b4f	607102c5041cfb9935c9c612abe4caa03ccd2f7cd587dd7315b947c05f8bd8c1	VanillaBaselineSealed
S05-linear-linear-rgb	linear/linear-rgb	8192	0.025671898383991802	0.0028225884600920756	0.0039021898545305023	0.0016925121065459736	b82968186344eb2f76e3ef4f84ed880aaf4222104905d1bccd4563a437dffeeb	ad771a7d1b3276c9c26ded25c2f50de61db5da9292a0b87a71b8a753dd0354c4	607102c5041cfb9935c9c612abe4caa03ccd2f7cd587dd7315b947c05f8bd8c1	VanillaBaselineSealed
S05-radial-linear-rgb	radial/linear-rgb	8192	0.025671898383991802	0.0028225884600920756	0.0039021898545305023	0.0016925121065459736	06752d4e61f26a5c74b9fd61d369c15827cecfb09792a817fbbb95d608c1985e	696b7c3a17289f6cfef4be23494bbef4f9fa4a66579d0cdfd5a916142c3891c6	607102c5041cfb9935c9c612abe4caa03ccd2f7cd587dd7315b947c05f8bd8c1	VanillaBaselineSealed
S06-linear-oklab	linear/oklab	8192	0.04274960910468139	0.003161729858804235	0.0	0.0	ed9bd42c2c9842aa3a67734d319cdb1ddbfb2b89519d82b88535ea5b72b260ca	f84e51801df7e2f07180e74799adce551ed5818b07095e02a87b2dcb50fa4e8d	0745f912625410d1a482aa2dec6fd4c7710ddf49c4dafde228aa5fafbbeff361	VanillaBaselineSealed
S06-radial-oklab	radial/oklab	8192	0.04274960910468139	0.003161729858804235	0.0	0.0	f31e6aff8dca6e8ae32c7135ff419c2ebfbe6d21beb514b6b4fc040b7a49716f	8c264b28c15290466159255930211a8daea9f73f81beb3796205202aad9c6023	0745f912625410d1a482aa2dec6fd4c7710ddf49c4dafde228aa5fafbbeff361	VanillaBaselineSealed
S06-linear-linear-rgb	linear/linear-rgb	8192	0.047575914375476605	0.003412133828483006	0.0	0.0	19c9a0c247cff3f9df44631803006fa04236cbd5e73fff943d3c99da4e794a93	04a455f8b7f2e4148aac78310537d17ab1ad60c25113077703e3b17eda7cce40	0745f912625410d1a482aa2dec6fd4c7710ddf49c4dafde228aa5fafbbeff361	VanillaBaselineSealed
S06-radial-linear-rgb	radial/linear-rgb	8192	0.047575914375476605	0.003412133828483006	0.0	0.0	23154332a8fe86693112c87c901c1e3a6d1194dcac68edd8284f68bc4016b0de	6aeed636b40c191646fdb16c85d9079f7cd852654bef94fac6da03aaa594f7c0	0745f912625410d1a482aa2dec6fd4c7710ddf49c4dafde228aa5fafbbeff361	VanillaBaselineSealed
S07-linear-oklab	linear/oklab	8192	0.002769198382569682	0.002264477842777738	0.0	0.0	21f2131f163185a524416bcc9938f93c89012f213e0cb3dd162b8f3cd9b1f26e	94aa684c0cc6fbd3471fa86ed7897c7635ecb0a43744db6b1ec0a03e2bd65e4f	4c8f81592123b9ea9f54171060e3819d6ad455b0d7fda97eb9922cd2a32c73b0	VanillaBaselineSealed
S07-radial-oklab	radial/oklab	8192	0.002769198382569682	0.002264477842777738	0.0	0.0	2e2ef7a5030c8609411b44f3cb6ed7b7e82ea512fd43480d028f22c7033b3627	8d39b670f16cee2ddb2f14e207e517237e90c4dda2be0bee0df5aa8303dc1e1e	4c8f81592123b9ea9f54171060e3819d6ad455b0d7fda97eb9922cd2a32c73b0	VanillaBaselineSealed
S07-linear-linear-rgb	linear/linear-rgb	8192	0.0030987543835158675	0.002581746189050254	0.0	0.0	e22e4d3442069978ec265ebe41204fb3a33c10f5b53a07423ed8a3cb30234cd4	1366c60367cfb9d60b08e1b8eb091f8a62b0542612d1333177e467f0de74e302	4c8f81592123b9ea9f54171060e3819d6ad455b0d7fda97eb9922cd2a32c73b0	VanillaBaselineSealed
S07-radial-linear-rgb	radial/linear-rgb	8192	0.0030987543835158675	0.002581746189050254	0.0	0.0	c9575a5dd1a270f63def7834d66690652b9455baae79fcd38a09c59c101c69a5	d1f793c4799010051e2c70433a862e3abb6520245096bfd28322f682b94687a2	4c8f81592123b9ea9f54171060e3819d6ad455b0d7fda97eb9922cd2a32c73b0	VanillaBaselineSealed
S08-linear-oklab	linear/oklab	8192	0.7660208543489583	0.0021488678581984538	0.6000000238418579	0.0013355072627060371	7469763d06ff8f70ecf5d302d41ea7c000e7ab5ee44e4c83624a3457314eebc2	d93b66b5a117bf40e4e2a172c811e0eda65de4c0ce6afbb0fe6768d3eb0225d1	4a528b084bfbddf5a741ba36257a12764f7ab45b7faab728c78589730bc0d910	VanillaBaselineSealed
S08-radial-oklab	radial/oklab	8192	0.7660208543489583	0.0021488678581984538	0.6000000238418579	0.0013355072627060371	f03ad367179f86e3b14249ac0029e048404ca6a10ed5fe0dfa3990d98e5f8aea	15678b83ee3c9c27cf8613c7661de11be609d9701471394b00a9819df305cfaa	4a528b084bfbddf5a741ba36257a12764f7ab45b7faab728c78589730bc0d910	VanillaBaselineSealed
S08-linear-linear-rgb	linear/linear-rgb	8192	0.7660208053154384	0.002171283318541698	0.6000000238418579	0.0013355072627060371	0e9818e8d731c8ef1f6a2da43479f419be98c4c56d9098e80a11ed56914c7210	a1ac774a503b611e760c45943de6351fd3548511179b58ac31484e7713f72bfd	4a528b084bfbddf5a741ba36257a12764f7ab45b7faab728c78589730bc0d910	VanillaBaselineSealed
S08-radial-linear-rgb	radial/linear-rgb	8192	0.7660208053154384	0.002171283318541698	0.6000000238418579	0.0013355072627060371	f5b9ab8b03c64db8ac8582071df59c603ebba9e1ca1d0db7f93eb23a6ef594e6	3896f2bebf4557a543e403c789bec314d71669a20a918f2996c0e34eb6b39269	4a528b084bfbddf5a741ba36257a12764f7ab45b7faab728c78589730bc0d910	VanillaBaselineSealed
S09-linear-oklab	linear/oklab	8192	0.002769198382569682	0.0020155019824470693	0.0019607843137254832	0.0015454874858596979	1ee3a27f702d22f5414390842115ad273ea65c6016f5b1b3dbb8ee076a5aad8d	e82a956d85fe484bcb0b9ff14f2e97cd5d33f5f9a901f6d52220eb9b6b17b204	4a743a3c1c77229378bb42ecd019913590da42b4c6b91ddeccc7eb66e768a596	VanillaBaselineSealed
S09-radial-oklab	radial/oklab	8192	0.002769198382569682	0.0020155019824470693	0.0019607843137254832	0.0015454874858596979	1a324dd0d5721a08b36b81c17b2fc9fb916adc2370079313fe0701e4c013bf09	b359ab50d43b4c9a3c40e4018b6d8c63e66046f70b52b10a1b998d9157179eeb	4a743a3c1c77229378bb42ecd019913590da42b4c6b91ddeccc7eb66e768a596	VanillaBaselineSealed
S09-linear-linear-rgb	linear/linear-rgb	8192	0.0031028356868447733	0.002348970886666547	0.0019607843137254832	0.0015454874858596979	2f7ea369fec1ee94398a54f4bd00b077e0431fb1b46a9de549d78e63c4266429	c566f71deafa6d1a167e4db107c55ac4a0ab275950e4dc35d17be478bb664602	4a743a3c1c77229378bb42ecd019913590da42b4c6b91ddeccc7eb66e768a596	VanillaBaselineSealed
S09-radial-linear-rgb	radial/linear-rgb	8192	0.0031028356868447733	0.002348970886666547	0.0019607843137254832	0.0015454874858596979	dfe539de52baa7a3fa048b1805990b0b4f14d70b7727f324e156283a0b1c6610	6136496e7fa3f84b4e64d692175de4a38cecf97287d5c982aba365598ed72fc4	4a743a3c1c77229378bb42ecd019913590da42b4c6b91ddeccc7eb66e768a596	VanillaBaselineSealed
S10-linear-oklab	linear/oklab	8192	0.006403290098451454	0.0021742212693586596	0.0017647163504186814	0.001764715419096105	a026ceb7138f752a6606397f0ec7c4299e4ab6a83c1ecd3ab7f7fe6810fb7268	49bba0f88433a79e4e97c24c1718fbd4d981d9755e0f9ab43cba05a895a4c979	af9276a338633b5ef10e2f09a8da5e764a01d6b80c63119992a212fb97a1059a	VanillaBaselineSealed
S10-radial-oklab	radial/oklab	8192	0.006403290098451454	0.0021742212693586596	0.0017647163504186814	0.001764715419096105	33317bf0436515eba1c8edadeb8b7614eaf0c541a644b502e4c9e227254d5f1c	882bb38e9b752b2f04fbc0a9fc790fe66784d5dd1f732c0f3997e1a253317276	af9276a338633b5ef10e2f09a8da5e764a01d6b80c63119992a212fb97a1059a	VanillaBaselineSealed
S10-linear-linear-rgb	linear/linear-rgb	8192	0.006403290734779356	0.0022222948847764787	0.0017647163504186814	0.001764715419096105	7551da4825e1979894d5d02f0e6dfe3c016abed8e2d65dc4d6d3454d07e285ef	6b1b91778aa74170720723dcf7ab7bc4534bd24279b53c7da3d855180bbfc526	af9276a338633b5ef10e2f09a8da5e764a01d6b80c63119992a212fb97a1059a	VanillaBaselineSealed
S10-radial-linear-rgb	radial/linear-rgb	8192	0.006403290734779356	0.0022222948847764787	0.0017647163504186814	0.001764715419096105	a72d8d5db01e872d9e966ae25be91df5846922b7d36d4af9778bff09a82bb52d	6390bdbf5e5ee256c83b80aa71ca05b3cf62438214c279612bcf63c0159d219f	af9276a338633b5ef10e2f09a8da5e764a01d6b80c63119992a212fb97a1059a	VanillaBaselineSealed
S11-linear-oklab	linear/oklab	8192	0.017214349542555466	0.0037207402554254978	0.0017647154190961745	0.0017647154190960634	d1f41437ddfb9e02db82a3f9bd71edd291f20f64d38ad8abe7e9836803a1cc11	c36c62e6a754accb822b5920542e4cdc07cdb19993cdd968b573c7894198411e	39fc1032420cfc6a4bc3224d1ba3977d3cd7cd18718fd7c1273ea55082b85dcb	VanillaBaselineSealed
S11-radial-oklab	radial/oklab	8192	0.017214349542555466	0.0037207402554254978	0.0017647154190961745	0.0017647154190960634	daa7015a0b1bb28735df93fcba3a8d005aa4fc159aff7a6247f7956b5e18d692	06920f962187219e745c8837978172354abaaa5cf433cb39b66ff6f6e2d9fcad	39fc1032420cfc6a4bc3224d1ba3977d3cd7cd18718fd7c1273ea55082b85dcb	VanillaBaselineSealed
S11-linear-linear-rgb	linear/linear-rgb	8192	0.02093912278135851	0.0038336261058527347	0.0017647154190961745	0.0017647154190960634	5da644425dc6029219653380493f0d15c251f4b9fe0ab56917dd16352f4597cc	0320fdec53ea02a16e1bab7b380fab622e574c6feaf4ad1d3c0d2aad2801b55d	39fc1032420cfc6a4bc3224d1ba3977d3cd7cd18718fd7c1273ea55082b85dcb	VanillaBaselineSealed
S11-radial-linear-rgb	radial/linear-rgb	8192	0.02093912278135851	0.0038336261058527347	0.0017647154190961745	0.0017647154190960634	00d6fae74172387106c4ae66df8a9c345dfec9396a7ff8792ab3d386bbf46759	d3db1214f144f444531647cdee99a19031121851c1269b14d97a2c75757af2a6	39fc1032420cfc6a4bc3224d1ba3977d3cd7cd18718fd7c1273ea55082b85dcb	VanillaBaselineSealed
S12-linear-oklab	linear/oklab	8192	0.00338524639289637	0.002368205256296568	0.0035518652040521514	0.001851311664271993	7a5607ad0ba37d564af6847a5bdd62517e65a8b3748f9cfd1a4de3dc6a2f9c8c	8991e3eee8c452a2a20e1abc6e5a746244c09bebb898ae81e5a186b211431e36	8fd0b31010d2ccc71677e90ec9a84e0454fc26906bf3aa151edd2a339210334b	VanillaBaselineSealed
S12-radial-oklab	radial/oklab	8192	0.00338524639289637	0.002368205256296568	0.0035518652040521514	0.001851311664271993	dbcc95e7667305431b2be228332e88fdb20a1a08aff4bd41d542b67444733d25	941087fd2ebff6f5fe820dfaa3ecc0cd0302ba66e8126cfc0e3083af1afed9b5	8fd0b31010d2ccc71677e90ec9a84e0454fc26906bf3aa151edd2a339210334b	VanillaBaselineSealed
S12-linear-linear-rgb	linear/linear-rgb	8192	0.005040188556115636	0.0019126399029575237	0.003521154504014523	0.0017491860504458834	dbe1a2b5afa57c7c36215167d3883fb0fa6f49928a76f134f0fd425cf8c46e30	6a956f9561e4a98923333bdfef0bb346d1a0143307d4b36c3a93f71f41ffabf7	8fd0b31010d2ccc71677e90ec9a84e0454fc26906bf3aa151edd2a339210334b	VanillaBaselineSealed
S12-radial-linear-rgb	radial/linear-rgb	8192	0.005040188556115636	0.0019126399029575237	0.003521154504014523	0.0017491860504458834	2e93263c80734a7a076779fdc17e676a8c7c339c46eee9f891e4a137f7f501ca	6147dc94e88ed66e034b009b1a6a31160d5e92d946cae4645c03c3d9400fbbf4	8fd0b31010d2ccc71677e90ec9a84e0454fc26906bf3aa151edd2a339210334b	VanillaBaselineSealed
S13-linear-oklab	linear/oklab	8192	1.7320508075688772	0.0001074761874463235	0.0	0.0	1c9d0d7041fd6fdccc9e7ce315d10c508cc02e3b3c05c646497ed8f876155f15	d056a585537c5518d1068b75bf528a63814f7f9cb17db7ac9c47d9804c9a3b45	4c8f81592123b9ea9f54171060e3819d6ad455b0d7fda97eb9922cd2a32c73b0	VanillaBaselineSealed
S13-radial-oklab	radial/oklab	8192	1.7320508075688772	0.0001074761874463235	0.0	0.0	8236d11d4b128e9d33d3dcba7b07acbb943bedb35f1040117369cac8df6889c0	ad45ee349ec49df520fbe907966683c173b1d40f80193186ae0a0272926f5f53	4c8f81592123b9ea9f54171060e3819d6ad455b0d7fda97eb9922cd2a32c73b0	VanillaBaselineSealed
S13-linear-linear-rgb	linear/linear-rgb	8192	1.7320508075688772	1.9229626863835638e-16	0.0	0.0	d53d3368062c098831add99d5774bfab67683faedfd7047be079f614c86ca152	221684168a4e3fab998e9dd35a45f18475557900992f09023d4068286536e21a	4c8f81592123b9ea9f54171060e3819d6ad455b0d7fda97eb9922cd2a32c73b0	VanillaBaselineSealed
S13-radial-linear-rgb	radial/linear-rgb	8192	1.7320508075688772	1.9229626863835638e-16	0.0	0.0	8e1662afc7f823a4a582fe42f5888dc214dbdb9bf8f42550ede6ac860db83244	d43814928b7269d3c3294b59376ed9d6bebcb17bfad2115c093cca89ea2d68c9	4c8f81592123b9ea9f54171060e3819d6ad455b0d7fda97eb9922cd2a32c73b0	VanillaBaselineSealed
S14-linear-oklab	linear/oklab	8192	4.967443700175813e-07	4.967443700162214e-07	2.3841857987871862e-08	2.384185793236071e-08	7be84891b75e7bc3bbbb2d3e1b539f958f95e7fafdba2f6cc0275133571e95cd	d24163d425b5c90ee9d76338e5d7a0b7b9d1c277699dfa916ff5c0bf3210394d	6ac94647ac4a15c5122471191eb81bbddca9ceda0d4ce7db272c0ae1031b00ff	VanillaBaselineSealed
S14-radial-oklab	radial/oklab	8192	4.967443700175813e-07	4.967443700162214e-07	2.3841857987871862e-08	2.384185793236071e-08	6b5c3d1e421b12587c24a3cadb07419cd1c02e900142a850395a5592c3a6066c	35d0adb30ca8d7c9cd6c6e2e7201a8afe4d978c29fa3dc71ac21ff691e8bd95c	6ac94647ac4a15c5122471191eb81bbddca9ceda0d4ce7db272c0ae1031b00ff	VanillaBaselineSealed
S14-linear-linear-rgb	linear/linear-rgb	8192	4.029006017302678e-07	4.029006017259726e-07	2.3841857987871862e-08	2.384185793236071e-08	517bb948bd518b8abdb9ed26cde18583586486639268b36494dbbca6cea5057e	96691bb095f77eaaa786e1d3ead4404791536d8c79cd59cbbc57819d91fe0b63	6ac94647ac4a15c5122471191eb81bbddca9ceda0d4ce7db272c0ae1031b00ff	VanillaBaselineSealed
S14-radial-linear-rgb	radial/linear-rgb	8192	4.029006017302678e-07	4.029006017259726e-07	2.3841857987871862e-08	2.384185793236071e-08	1a08f2c3c826c40664f7c30f84bb528a54955c5c39de885531eb4a7ec6abe956	69a5ea7f60e1a05675d7a09b626517078859aa962e84e8697e9f55c7cd776b16	6ac94647ac4a15c5122471191eb81bbddca9ceda0d4ce7db272c0ae1031b00ff	VanillaBaselineSealed
S15-linear-oklab	linear/oklab	8192	1.0901770441675662	0.0022428574936312865	0.792156862745098	0.0019607962346544494	fe68ea4457ae0acfceba44a2cd44df74634dd3a468d5c693944d6c5d4b1af7bb	af50a6336f29632de43b7978c8fbc0e9db4636097d0b37cb5c9a9eac5b81ed53	ce60fa8955e2fd3a1a92ecc49aae5d7a24f1a9addf1e1496d40c5b18e6c9f25d	VanillaBaselineSealed
S15-radial-oklab	radial/oklab	8192	1.0901770441675662	0.0022428574936312865	0.792156862745098	0.0019607962346544494	b90964913b388574a9fe3a247e66a07bfa24b4eb6e443df764906e2c1605ddbe	f076106a1347f2ea9c855d1b2dd212ff7d5f2612e4e246aa18eecfaf5679df81	ce60fa8955e2fd3a1a92ecc49aae5d7a24f1a9addf1e1496d40c5b18e6c9f25d	VanillaBaselineSealed
S15-linear-linear-rgb	linear/linear-rgb	8192	1.1107325147440297	0.0023689701724914883	0.792156862745098	0.0019607962346544494	d4480f431a2a93a0b0daaea74f349e84403c546a391ff0ceb43bfdbcde493ddc	3d372c6d6039b89d277117736d04e57b7d69d86824b405b3b75b1590b312c9ad	ce60fa8955e2fd3a1a92ecc49aae5d7a24f1a9addf1e1496d40c5b18e6c9f25d	VanillaBaselineSealed
S15-radial-linear-rgb	radial/linear-rgb	8192	1.1107325147440297	0.0023689701724914883	0.792156862745098	0.0019607962346544494	b31545ca80a620e08df6934629fceb6bcea6fd67d5c3cc17239d513a0c2eb9b5	2787fe042e322ba61f705e0fb4eebff84d962f3a02d4be9a28134b1893ca9ea8	ce60fa8955e2fd3a1a92ecc49aae5d7a24f1a9addf1e1496d40c5b18e6c9f25d	VanillaBaselineSealed
S16-linear-oklab	linear/oklab	8192	0.6436749382324004	0.0024045084210664947	0.0	0.0	4a4de643760cfe4595541044682a2f503c6c8016c9f92bbb9c9e1d8a18df9e5b	babdde84229cb94624bc169c86bc876ee974d7ad09b2eb3f19f97fc6b49d1457	d53927530e88298e0083c5ce7d24735978a4ba3190fbd83c67ab83973e294088	VanillaBaselineSealed
S16-radial-oklab	radial/oklab	8192	0.6436749382324004	0.0024045084210664947	0.0	0.0	2248b70b60f1716a2ff24bc4e951c6f006b53dc01b2250da6d2e2d362834524f	88e6de7a582b366cb38a2c9d14204c9f0501a6268fa372c56579fe6b2ff9fa22	d53927530e88298e0083c5ce7d24735978a4ba3190fbd83c67ab83973e294088	VanillaBaselineSealed
S16-linear-linear-rgb	linear/linear-rgb	8192	0.6436750065935551	0.002491069229077084	0.0	0.0	37984af5be235c04e160298370762a2fcfb4e2f055366d123652a733f6d43386	e2a47469b59c432ddf78f42ff6d70e7f6745154c255cb054bd91b3ea014cb73a	d53927530e88298e0083c5ce7d24735978a4ba3190fbd83c67ab83973e294088	VanillaBaselineSealed
S16-radial-linear-rgb	radial/linear-rgb	8192	0.6436750065935551	0.002491069229077084	0.0	0.0	ce2db167a6901cb6410d95a5b39c7ba6a12cb86e6b5c9e08323aaf522389fbfd	d185e2c9d54c545101ec5a147ba514095d32d4e6e09ea2d83ecede2b66057afc	d53927530e88298e0083c5ce7d24735978a4ba3190fbd83c67ab83973e294088	VanillaBaselineSealed
S17-linear-oklab	linear/oklab	8192	0.002579381030502678	0.002370782409124693	0.0021942891368650352	0.0014498345786840838	7ba241edd30e447a7e0b3609fc67b7c1888e418f1c7c4c16eb3aa429967ab578	22bc4bd3e170073fc8f6e0b82541d75d9b200524a3e38f63268cc91e50e46ed9	607102c5041cfb9935c9c612abe4caa03ccd2f7cd587dd7315b947c05f8bd8c1	VanillaBaselineSealed
S17-radial-oklab	radial/oklab	8192	0.002579381030502678	0.002370782409124693	0.0021942891368650352	0.0014498345786840838	b6d3d4ce84d6bc15ac7ad49a2f2d11ad9fd33d142fca9eaff350817f10aab8d8	85a3eae8015f08069222e618bdc4d8f4c4548f53ac325c9d02fd4aee2083735e	607102c5041cfb9935c9c612abe4caa03ccd2f7cd587dd7315b947c05f8bd8c1	VanillaBaselineSealed
S17-linear-linear-rgb	linear/linear-rgb	8192	0.002404616998527815	0.001509080187766525	0.0021942891368650352	0.0014305407952245885	383cd05e8c644a14977ace4199f9547f40befd64ae3a7c31c4e9c783dae014bd	57ca969e8a4f122788375fc44bcd8dab23fac8c23da424815bd208773ffa34ea	607102c5041cfb9935c9c612abe4caa03ccd2f7cd587dd7315b947c05f8bd8c1	VanillaBaselineSealed
S17-radial-linear-rgb	radial/linear-rgb	8192	0.002404616998527815	0.001509080187766525	0.0021942891368650352	0.0014305407952245885	02f6b42a72400811c0c0da4df90b18b2f920da4193b1c51dd70c2704cfa8c401	70d903043313fcaafbaaa7c8bfae071e2ab764713c02e2c7d47fa99936c02aac	607102c5041cfb9935c9c612abe4caa03ccd2f7cd587dd7315b947c05f8bd8c1	VanillaBaselineSealed
S18-linear-oklab	linear/oklab	8192	0.5290213186899108	0.0018863453795455968	0.5386339146132563	0.0014838335560817262	4b4ad8725fddfc2b6e6fa38c2382d7e515692e769e38e652deb7247a60f99e93	b3f2ffb95e4ee95cd817cdeace8d5c378df26b2dd0ea33a87a838a7673a19627	2cc206b4a68171875a2c5a7db04b96c50038c62c28e1c5e94ff442dc58eeb6d7	VanillaBaselineSealed
