phase	fixture_id	pair	direct_digest	observed_digest	status
inverse	S20-linear-hsv	linear/hsv	70a378c51d4eda19304f12c8bfdf85bb8d19f868c3d6a4a54c47ad6cbfa2390d	70a378c51d4eda19304f12c8bfdf85bb8d19f868c3d6a4a54c47ad6cbfa2390d	Preserved
inverse	S20-radial-hsl	radial/hsl	9ed4e736416fff4dc77e8f115d2621aa4c4a6ebffc9af7e6931728871447411a	9ed4e736416fff4dc77e8f115d2621aa4c4a6ebffc9af7e6931728871447411a	Preserved
inverse	S20-linear-hsl	linear/hsl	42a536c2747e7e1728ca2a8468a57b40030267bc9d262457f87f8269125ff798	42a536c2747e7e1728ca2a8468a57b40030267bc9d262457f87f8269125ff798	Preserved
inverse	S20-radial-oklch	radial/oklch	f8ebed598b884efa9193525fdf9e747f3335a96e1ad7bb5926c8f7c899bd8ea4	f8ebed598b884efa9193525fdf9e747f3335a96e1ad7bb5926c8f7c899bd8ea4	Preserved
inverse	S20-linear-oklch	linear/oklch	0f12a55f772810471f765ceab0e325cb0f758602ca42342168cfb5c20b8cefb3	0f12a55f772810471f765ceab0e325cb0f758602ca42342168cfb5c20b8cefb3	Preserved
inverse	S19-radial-luma	radial/luma	ac98bd50b6c135a87fd86eca902644c6608f9412e93e92a02fb820436771ae53	ac98bd50b6c135a87fd86eca902644c6608f9412e93e92a02fb820436771ae53	Preserved
inverse	S19-linear-luma	linear/luma	5d6477394fb3fe41f3328275059e11b2d35fac6bc8fdd48cf48435e31a40d7d9	5d6477394fb3fe41f3328275059e11b2d35fac6bc8fdd48cf48435e31a40d7d9	Preserved
inverse	S19-radial-hsv	radial/hsv	8ece0f263e72b445a466ae99fa7b101205d330d053d253deb52a0d7432b4ee1c	8ece0f263e72b445a466ae99fa7b101205d330d053d253deb52a0d7432b4ee1c	Preserved
inverse	S19-linear-hsv	linear/hsv	45a524d65dfaf111eaca7d15a40cde03ae521d4165292759f902b850459d5d37	45a524d65dfaf111eaca7d15a40cde03ae521d4165292759f902b850459d5d37	Preserved
inverse	S19-radial-hsl	radial/hsl	26dc478e1a4612246b41072f8ecdad088d30e542b986c9d5a5217350dedd51ff	26dc478e1a4612246b41072f8ecdad088d30e542b986c9d5a5217350dedd51ff	Preserved
inverse	S19-linear-hsl	linear/hsl	d1d830a91c5461abc85634a67da686d8c7759f5bc3be6d2a86c64c19ef227ad7	d1d830a91c5461abc85634a67da686d8c7759f5bc3be6d2a86c64c19ef227ad7	Preserved
inverse	S19-radial-oklch	radial/oklch	a68f7ac379fdf86e66fae2f8b9fc87bc62e3c1b8b66d6a27580285352431aeb6	a68f7ac379fdf86e66fae2f8b9fc87bc62e3c1b8b66d6a27580285352431aeb6	Preserved
inverse	S19-linear-oklch	linear/oklch	356f5f2c5f6c1790c81f11a82c793cc91b0766584ef4732ec1b07508e5e758f5	356f5f2c5f6c1790c81f11a82c793cc91b0766584ef4732ec1b07508e5e758f5	Preserved
inverse	S18-radial-luma	radial/luma	4166869225e8358302976969349404a3bc18d97a7694caf1d5ccd23d17259dd0	4166869225e8358302976969349404a3bc18d97a7694caf1d5ccd23d17259dd0	Preserved
inverse	S18-linear-luma	linear/luma	5d9215449281e245934317ccfe2f9aff3f2c6bfb6833384ce82b1d04165b671c	5d9215449281e245934317ccfe2f9aff3f2c6bfb6833384ce82b1d04165b671c	Preserved
inverse	S18-radial-hsv	radial/hsv	ff0fee4208c8a0fed903e46221d146cd2fdd425ec844804b4761fa07a622e8ef	ff0fee4208c8a0fed903e46221d146cd2fdd425ec844804b4761fa07a622e8ef	Preserved
inverse	S18-linear-hsv	linear/hsv	2da18586e8a9f546d7f255653a52ccfdfe59c9557ddf6227836ab31ee5b39046	2da18586e8a9f546d7f255653a52ccfdfe59c9557ddf6227836ab31ee5b39046	Preserved
inverse	S18-radial-hsl	radial/hsl	c29a09a76311783a83a3ca41c62935d91d0372fb058e21940574d8be0c0247e5	c29a09a76311783a83a3ca41c62935d91d0372fb058e21940574d8be0c0247e5	Preserved
inverse	S18-linear-hsl	linear/hsl	16e0a67490fb2083909147152b80d61c7f6709341190e41488608ca16fd53687	16e0a67490fb2083909147152b80d61c7f6709341190e41488608ca16fd53687	Preserved
inverse	S18-radial-oklch	radial/oklch	165a02e6ee6310535caf48a14dbd1a10114405c68a8676d7bd223ddba3112b5e	165a02e6ee6310535caf48a14dbd1a10114405c68a8676d7bd223ddba3112b5e	Preserved
inverse	S18-linear-oklch	linear/oklch	254c6bd972e876593541f6f890d41ff75124ac08df0700c90e1026b10141242d	254c6bd972e876593541f6f890d41ff75124ac08df0700c90e1026b10141242d	Preserved
inverse	S17-radial-luma	radial/luma	9915166f78040cdfafda532c496882b6917b32b7c9132b9502072dbcbc25eb30	9915166f78040cdfafda532c496882b6917b32b7c9132b9502072dbcbc25eb30	Preserved
inverse	S17-linear-luma	linear/luma	7db2bd8f32d7a33c168f0201cc26b29668a5f7da71bf740356580a2ffb87035f	7db2bd8f32d7a33c168f0201cc26b29668a5f7da71bf740356580a2ffb87035f	Preserved
inverse	S17-radial-hsv	radial/hsv	1d6d2e68c0b65e42c09462b7e48307b9a6f377e6afdcad8d6ea8a20ec73a66f3	1d6d2e68c0b65e42c09462b7e48307b9a6f377e6afdcad8d6ea8a20ec73a66f3	Preserved
inverse	S17-linear-hsv	linear/hsv	1a5ea914f8729a683efc057454d6502b37cecca3d0f17ac5091d5407b4fec428	1a5ea914f8729a683efc057454d6502b37cecca3d0f17ac5091d5407b4fec428	Preserved
inverse	S17-radial-hsl	radial/hsl	bc07a55686db0cb3aab457be2aeecbe9f52396ef89259d32b188a02d8c395b96	bc07a55686db0cb3aab457be2aeecbe9f52396ef89259d32b188a02d8c395b96	Preserved
inverse	S17-linear-hsl	linear/hsl	0cbf6cf2451514b82878c11d6c74336bda04a6c7351bf387f67ebf1dc4c17f25	0cbf6cf2451514b82878c11d6c74336bda04a6c7351bf387f67ebf1dc4c17f25	Preserved
inverse	S17-radial-oklch	radial/oklch	80c6449b238f308ab556d907dba11e7f53ee6fab97d9069227c919e01726ad07	80c6449b238f308ab556d907dba11e7f53ee6fab97d9069227c919e01726ad07	Preserved
inverse	S17-linear-oklch	linear/oklch	f1d3ef147f67391a41452ffcd82fa687f277c655b975281c9395aff70ebf2a8a	f1d3ef147f67391a41452ffcd82fa687f277c655b975281c9395aff70ebf2a8a	Preserved
inverse	S16-radial-luma	radial/luma	cce545e2d58c5b2ea9ac0109ede824a62a224e0cca4029cc7ab5a9b23e3c0922	cce545e2d58c5b2ea9ac0109ede824a62a224e0cca4029cc7ab5a9b23e3c0922	Preserved
inverse	S16-linear-luma	linear/luma	399834fd0a39885f8af6442d6b0b0346f35d6cb2bcba40d3173e9a582f1e71e0	399834fd0a39885f8af6442d6b0b0346f35d6cb2bcba40d3173e9a582f1e71e0	Preserved
inverse	S16-radial-hsv	radial/hsv	cc44f1ae60f7affc4ac87d379b7e7ae371170c7b0d3119a50532ce4888e3b919	cc44f1ae60f7affc4ac87d379b7e7ae371170c7b0d3119a50532ce4888e3b919	Preserved
inverse	S16-linear-hsv	linear/hsv	ebda3085bfc762771bcb973e3fd3cfaa93a69d6f54052cd738dd7194f10ba964	ebda3085bfc762771bcb973e3fd3cfaa93a69d6f54052cd738dd7194f10ba964	Preserved
inverse	S16-radial-hsl	radial/hsl	6f526a3bc55f429d90c4cecd6249450cf7eb146ea6fab19d7bbd98e39904fffe	6f526a3bc55f429d90c4cecd6249450cf7eb146ea6fab19d7bbd98e39904fffe	Preserved
inverse	S16-linear-hsl	linear/hsl	6262604fd8300f1fb9cca0fb7908dc3810f8d82d5d17096ee862bc9ded0e68ab	6262604fd8300f1fb9cca0fb7908dc3810f8d82d5d17096ee862bc9ded0e68ab	Preserved
inverse	S16-radial-oklch	radial/oklch	f501507a43d2570d52a09a16b6f76ac76ac11420c6f886c0f3a3d5aebe166255	f501507a43d2570d52a09a16b6f76ac76ac11420c6f886c0f3a3d5aebe166255	Preserved
inverse	S16-linear-oklch	linear/oklch	2c71da0f62220bf0247c1b1c811d7008f7e66a8744a94f3169c614dc54194daa	2c71da0f62220bf0247c1b1c811d7008f7e66a8744a94f3169c614dc54194daa	Preserved
inverse	S15-radial-luma	radial/luma	a57955d149186c7d2e06d00fb94fc6ec875961f4a3bf63a58f82d98c1e81938e	a57955d149186c7d2e06d00fb94fc6ec875961f4a3bf63a58f82d98c1e81938e	Preserved
inverse	S15-linear-luma	linear/luma	260a9924869a9f93d60307b2907c69a543e72bdc39b9e8e6e9101fe193b78eea	260a9924869a9f93d60307b2907c69a543e72bdc39b9e8e6e9101fe193b78eea	Preserved
inverse	S15-radial-hsv	radial/hsv	d6f17ba86e1559fff34da6ab245428912d4e0dbfdeea079d0bb0be93f63804ad	d6f17ba86e1559fff34da6ab245428912d4e0dbfdeea079d0bb0be93f63804ad	Preserved
inverse	S15-linear-hsv	linear/hsv	bbff6f0f5ccdd957f5af0fdc980ce649fdb5a7d3e0e7d48e0d0eeb1e144ad9ba	bbff6f0f5ccdd957f5af0fdc980ce649fdb5a7d3e0e7d48e0d0eeb1e144ad9ba	Preserved
inverse	S15-radial-hsl	radial/hsl	40f88045e76e4c1cde4711eaf2f21e64528945a619b5121e5dd14329ce8877fc	40f88045e76e4c1cde4711eaf2f21e64528945a619b5121e5dd14329ce8877fc	Preserved
inverse	S15-linear-hsl	linear/hsl	8ccbdd5c88ebe287071a2bfb03bff6f2cd5e7db5c4c63d8d15de659512202cb2	8ccbdd5c88ebe287071a2bfb03bff6f2cd5e7db5c4c63d8d15de659512202cb2	Preserved
inverse	S15-radial-oklch	radial/oklch	f0feeb67f5d6f40ca368146b870d49cbf2a548957c61244023bf02cf3aed161f	f0feeb67f5d6f40ca368146b870d49cbf2a548957c61244023bf02cf3aed161f	Preserved
inverse	S15-linear-oklch	linear/oklch	29c4f3bd085b673931b80e972339e70bbac4f756b45301ecbcae075d1c91c589	29c4f3bd085b673931b80e972339e70bbac4f756b45301ecbcae075d1c91c589	Preserved
inverse	S14-radial-luma	radial/luma	d060b598a995095b150414cf5fd5281d6544e7f530e19a42a401905bdd83a175	d060b598a995095b150414cf5fd5281d6544e7f530e19a42a401905bdd83a175	Preserved
inverse	S14-linear-luma	linear/luma	ba6ae079419082e3d11c15a1d750dbdb9d50dd2b8769f40ea4161a94f6318418	ba6ae079419082e3d11c15a1d750dbdb9d50dd2b8769f40ea4161a94f6318418	Preserved
inverse	S14-radial-hsv	radial/hsv	0611087314d476d75e4243167dae7f738422f1f67837347250aa2b8040077956	0611087314d476d75e4243167dae7f738422f1f67837347250aa2b8040077956	Preserved
inverse	S14-linear-hsv	linear/hsv	3d1cd0e8a27c7924550a1e2f2898b8f6638b2c2e426a2b1e750bff724f1bcf4c	3d1cd0e8a27c7924550a1e2f2898b8f6638b2c2e426a2b1e750bff724f1bcf4c	Preserved
inverse	S14-radial-hsl	radial/hsl	391d4e8645261dbfa1878ef2119912ae9bdbaab29d6052dba2a12f74664d868b	391d4e8645261dbfa1878ef2119912ae9bdbaab29d6052dba2a12f74664d868b	Preserved
inverse	S14-linear-hsl	linear/hsl	4f9c731c09f51a1e31d62e9ad15f9df73a88edffafa3a0a97dd04078290225ad	4f9c731c09f51a1e31d62e9ad15f9df73a88edffafa3a0a97dd04078290225ad	Preserved
inverse	S14-radial-oklch	radial/oklch	2766363af0145bbb6e57e776fb0de9ad0622532c5723b2bc9d6aff96ffa20e33	2766363af0145bbb6e57e776fb0de9ad0622532c5723b2bc9d6aff96ffa20e33	Preserved
inverse	S14-linear-oklch	linear/oklch	9f584043ff5a66a47671541533f06f25ef0e65f9ffdab650c0023b7df3dba8f6	9f584043ff5a66a47671541533f06f25ef0e65f9ffdab650c0023b7df3dba8f6	Preserved
inverse	S13-radial-luma	radial/luma	4ff543ff2adbfd454287c0c6d67e33cfc0e1fbc4af6fd8d2f2b03ca3181bf25f	4ff543ff2adbfd454287c0c6d67e33cfc0e1fbc4af6fd8d2f2b03ca3181bf25f	Preserved
inverse	S13-linear-luma	linear/luma	4e58e387bfb71409e79ce77ca497a4a04536f430754e6de82b01871f47867023	4e58e387bfb71409e79ce77ca497a4a04536f430754e6de82b01871f47867023	Preserved
inverse	S13-radial-hsv	radial/hsv	553b73482732cc5cc70c659f7a3d8078f35222dfce1ef1b07db60edd3e96fdaa	553b73482732cc5cc70c659f7a3d8078f35222dfce1ef1b07db60edd3e96fdaa	Preserved
inverse	S13-linear-hsv	linear/hsv	5b56d151d4e0252fe41e7be055e171122c9fdca8be8e695b56d84ee354c47232	5b56d151d4e0252fe41e7be055e171122c9fdca8be8e695b56d84ee354c47232	Preserved
inverse	S13-radial-hsl	radial/hsl	3eccd1d482ab93429b3171c694351e84ce66e011d884717cda891043327b06f2	3eccd1d482ab93429b3171c694351e84ce66e011d884717cda891043327b06f2	Preserved
inverse	S13-linear-hsl	linear/hsl	91347ca3ccf576b526e79cbdced1a8dfee72e105159c5450d1def57918db18db	91347ca3ccf576b526e79cbdced1a8dfee72e105159c5450d1def57918db18db	Preserved
inverse	S13-radial-oklch	radial/oklch	9b511983234e4e19c3abff10c605d083e4a7ecf93dcbb924587c27c23fb7a5ac	9b511983234e4e19c3abff10c605d083e4a7ecf93dcbb924587c27c23fb7a5ac	Preserved
inverse	S13-linear-oklch	linear/oklch	de41da89a9fec4d8f3c6660cbade8e17c977e7458ce1620f7b1b1b23e2f1541f	de41da89a9fec4d8f3c6660cbade8e17c977e7458ce1620f7b1b1b23e2f1541f	Preserved
inverse	S12-radial-luma	radial/luma	9cf09484c7db59ee1c2200d8d71da35930c12162b2c8921b992c974596e76c32	9cf09484c7db59ee1c2200d8d71da35930c12162b2c8921b992c974596e76c32	Preserved
inverse	S12-linear-luma	linear/luma	df5270b899c8994a284d8c543846ce997b7a54e7c303d05a5844fe8fe761994a	df5270b899c8994a284d8c543846ce997b7a54e7c303d05a5844fe8fe761994a	Preserved
inverse	S12-radial-hsv	radial/hsv	18b72877b215f4cf919f6e5ad3383af5bfb2989c98dcc36abfa58dbdb3e1d8d0	18b72877b215f4cf919f6e5ad3383af5bfb2989c98dcc36abfa58dbdb3e1d8d0	Preserved
inverse	S12-linear-hsv	linear/hsv	07ddf4e3543d461a3812ab3cbb855a65de4630e1f239d5fc1dfccacf744af8af	07ddf4e3543d461a3812ab3cbb855a65de4630e1f239d5fc1dfccacf744af8af	Preserved
inverse	S12-radial-hsl	radial/hsl	dfd9a4f95ae819ed55c876f2d9db5b9b4815389ebb241fbc270730629e8a6ce1	dfd9a4f95ae819ed55c876f2d9db5b9b4815389ebb241fbc270730629e8a6ce1	Preserved
inverse	S12-linear-hsl	linear/hsl	8be40e2faabad78b0966c835bd4f7fd28091cb0b405aa96d8e7acc7a54b3b1f9	8be40e2faabad78b0966c835bd4f7fd28091cb0b405aa96d8e7acc7a54b3b1f9	Preserved
inverse	S12-radial-oklch	radial/oklch	6b326d73c017e5dee4b54ac8528b9095fe3d77b9fbdcdbaea6e3aa262d81ea20	6b326d73c017e5dee4b54ac8528b9095fe3d77b9fbdcdbaea6e3aa262d81ea20	Preserved
inverse	S12-linear-oklch	linear/oklch	e5e232a010114aa65bbf93ab2e0c7723e04792d1ace7a06ccbc7337921ed6d72	e5e232a010114aa65bbf93ab2e0c7723e04792d1ace7a06ccbc7337921ed6d72	Preserved
inverse	S11-radial-luma	radial/luma	efa29f12728a06fa07f5bce5b3e3a128cffd190c5d563c89021f8d6033ff4e90	efa29f12728a06fa07f5bce5b3e3a128cffd190c5d563c89021f8d6033ff4e90	Preserved
inverse	S11-linear-luma	linear/luma	781c17b083014d5d85d0cc9bb238fa143b0b16ace5bc4a65d5f9eeec330247a5	781c17b083014d5d85d0cc9bb238fa143b0b16ace5bc4a65d5f9eeec330247a5	Preserved
inverse	S11-radial-hsv	radial/hsv	0182fc44ce6f8afcb734077dd185e6b8ff2c2b32879404a2998f0a87433a735a	0182fc44ce6f8afcb734077dd185e6b8ff2c2b32879404a2998f0a87433a735a	Preserved
inverse	S11-linear-hsv	linear/hsv	c1580ef83c713a7076909da57a1cb2f401e30cff8e83457ac583fcf2b9a46e83	c1580ef83c713a7076909da57a1cb2f401e30cff8e83457ac583fcf2b9a46e83	Preserved
inverse	S11-radial-hsl	radial/hsl	b686a49546649ec58e9ae472690d027904f3d044d40d61be5e82659a29a07213	b686a49546649ec58e9ae472690d027904f3d044d40d61be5e82659a29a07213	Preserved
inverse	S11-linear-hsl	linear/hsl	c985003c49fc809a5b512d249c57d3c3d9dbc35e69e01ae839fd50a3187c8b5c	c985003c49fc809a5b512d249c57d3c3d9dbc35e69e01ae839fd50a3187c8b5c	Preserved
inverse	S11-radial-oklch	radial/oklch	73a2fd48c509596efb7be69ddfde642abdb933f5039bdeb53fe8b12d0aa97b33	73a2fd48c509596efb7be69ddfde642abdb933f5039bdeb53fe8b12d0aa97b33	Preserved
inverse	S11-linear-oklch	linear/oklch	188501122ca300dea9a77796d85efae85d6cbe0ca0e36525cb1e1fe91899d095	188501122ca300dea9a77796d85efae85d6cbe0ca0e36525cb1e1fe91899d095	Preserved
inverse	S10-radial-luma	radial/luma	247fc521b2d26c913a008492b1779ddac7701ee87b8f8d7a99110ea8fec2ce5c	247fc521b2d26c913a008492b1779ddac7701ee87b8f8d7a99110ea8fec2ce5c	Preserved
inverse	S10-linear-luma	linear/luma	02e171fb5d81098f9fba62296818353487cf3dc072b8d1eab2ee5a431d99707e	02e171fb5d81098f9fba62296818353487cf3dc072b8d1eab2ee5a431d99707e	Preserved
inverse	S10-radial-hsv	radial/hsv	c741306819cb2746d01889ee7651d4587cc3531b6b1f3f5d06165cefe03aac7c	c741306819cb2746d01889ee7651d4587cc3531b6b1f3f5d06165cefe03aac7c	Preserved
inverse	S10-linear-hsv	linear/hsv	dcb39580be100c60be6a296861d950c7c4f3f49f81b9f6a8b52f6aa31793d183	dcb39580be100c60be6a296861d950c7c4f3f49f81b9f6a8b52f6aa31793d183	Preserved
inverse	S10-radial-hsl	radial/hsl	fa3d27de4e508fd8fccc490a39e000518a93132e4ccd4fb231c8a7951db0fa01	fa3d27de4e508fd8fccc490a39e000518a93132e4ccd4fb231c8a7951db0fa01	Preserved
inverse	S10-linear-hsl	linear/hsl	bc085dc43b3b6d072e3a60b9d26a53b72445dcb004537cbfb38aff973f63b6cf	bc085dc43b3b6d072e3a60b9d26a53b72445dcb004537cbfb38aff973f63b6cf	Preserved
inverse	S10-radial-oklch	radial/oklch	451bd1c89b2ec954ec5e18e66d7239db662f282955ba103b1b2ffa908475a5a3	451bd1c89b2ec954ec5e18e66d7239db662f282955ba103b1b2ffa908475a5a3	Preserved
inverse	S10-linear-oklch	linear/oklch	c50eb9247b8440f632e0123abedafd9a62da546d51a00e935a9b6c2e6d404876	c50eb9247b8440f632e0123abedafd9a62da546d51a00e935a9b6c2e6d404876	Preserved
inverse	S09-radial-luma	radial/luma	9d7fee52c54a3998bb5e4579533c2a9ac6998baed6efdf63e48aa1e65177117b	9d7fee52c54a3998bb5e4579533c2a9ac6998baed6efdf63e48aa1e65177117b	Preserved
inverse	S09-linear-luma	linear/luma	4a12ffda3c040d3f535cf689fbc8c32c2a6f512425214f32ada035f95430386d	4a12ffda3c040d3f535cf689fbc8c32c2a6f512425214f32ada035f95430386d	Preserved
inverse	S09-radial-hsv	radial/hsv	cde47f5056817cd358e3c6df49bb1c4af9c5697d0c741ba39486d48abbeedbbd	cde47f5056817cd358e3c6df49bb1c4af9c5697d0c741ba39486d48abbeedbbd	Preserved
inverse	S09-linear-hsv	linear/hsv	b02c3f7641b075d94bd000e3b6004694f68fe29c6a3634000626d4f7134ccdae	b02c3f7641b075d94bd000e3b6004694f68fe29c6a3634000626d4f7134ccdae	Preserved
inverse	S09-radial-hsl	radial/hsl	86fb45489a68f677aa7068de06b23cd3890342272bcd0194042578bacfd5f68a	86fb45489a68f677aa7068de06b23cd3890342272bcd0194042578bacfd5f68a	Preserved
